timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
111676339,-0.09982146,0.09991744,0.06676738,0.0
111876086,-0.10002888,0.09930504,0.06683611,0.0
112077016,-0.09916259,0.09933644,0.06722133,0.0
112276971,-0.099229805,0.09913543,0.06782344,0.0
112473126,-0.09936372,0.09962166,0.06807961,0.0
112673318,-0.099908546,0.09895005,0.06844336,0.0
112877040,-0.099803194,0.09930293,0.068425655,0.0
113076720,-0.10012257,0.09935796,0.068495594,0.0
113276874,-0.09987325,0.099062935,0.06836194,0.0
113477092,-0.09954338,0.0989547,0.06836927,0.0
113676293,-0.09908148,0.09927893,0.06873184,0.0
113876760,-0.099133246,0.09862219,0.06892854,0.0
114076065,-0.09890646,0.09873216,0.06951386,0.0
114276469,-0.09974612,0.09884333,0.06967159,0.0
114476507,-0.09842986,0.09881775,0.06959063,0.0
114676194,-0.098720714,0.09853339,0.06940585,0.0
114876937,-0.0984244,0.098853864,0.069206424,0.0
115076434,-0.09890087,0.098532535,0.06923566,0.0
115276952,-0.1029775,0.09638221,0.069803335,0.0
115476295,-0.14800131,0.04971549,0.06486281,0.0
115676965,-0.17168052,0.025283124,0.052017715,0.0
115877098,-0.18774132,-0.015214523,0.0360287,0.0
116076485,-0.19719501,-0.038502462,0.02044276,0.0
116276462,-0.2053032,-0.055098463,0.007091173,0.0
116476996,-0.21447667,-0.06619905,-0.0027830466,0.0
116676896,-0.22229335,-0.07246149,-0.009047248,0.0
116876617,-0.23020151,-0.075107045,-0.013032893,0.0
117076809,-0.23757726,-0.0771686,-0.016099112,0.0
117276291,-0.24183181,-0.07848864,-0.01897465,0.0
117477070,-0.24496733,-0.0807227,-0.021942388,0.0
117676737,-0.24642183,-0.08311987,-0.025710516,0.0
117876548,-0.2488184,-0.08419174,-0.028905613,0.0
118076398,-0.24898945,-0.085792065,-0.03233291,0.0
118276347,-0.2492256,-0.08750166,-0.035865884,0.0
118476990,-0.24935405,-0.08895962,-0.03933639,0.0
118676973,-0.2498265,-0.08862412,-0.04179124,0.0
118876717,-0.24699658,-0.092221595,-0.05648005,0.0
119076642,-0.23986636,-0.10005875,-0.07822476,0.0
119277715,-0.2361889,-0.10366218,-0.1004881,0.0
119477015,-0.23371263,-0.107529454,-0.120256364,0.0
119676870,-0.23203546,-0.10996584,-0.13644244,0.0
119877018,-0.23020026,-0.11236889,-0.14618671,0.0
120077133,-0.2288914,-0.11334822,-0.14681752,0.0
120276690,-0.22687037,-0.103137985,-0.13892952,0.0
120476847,-0.19548756,-0.051994026,-0.11744102,0.0
120677049,-0.17733456,-0.013902401,-0.09058166,0.0
120876559,-0.16321367,0.016056718,-0.051289447,0.0
121077300,-0.15169542,0.037604164,-0.008475983,0.0
121277186,-0.14268158,0.05528357,0.03384692,0.0
121477028,-0.13623661,0.06903539,0.07248874,0.0
121677317,-0.13055545,0.078885145,0.10462233,0.0
121877078,-0.1262253,0.08671306,0.12536827,0.0
122076888,-0.12548481,0.09425017,0.13040817,0.0
122277220,-0.12189444,0.09817914,0.12085672,0.0
122477390,-0.11958943,0.104527935,0.1090224,0.0
122672350,-0.12111868,0.100552544,0.10192187,0.0
122876987,-0.112555,0.10605061,0.09808179,0.0
123077251,-0.111457385,0.106969096,0.08718145,0.0
123277623,-0.10974603,0.110086754,0.07289397,0.0
123476834,-0.11307686,0.105606504,0.07336206,0.0
123676738,-0.110048346,0.104925916,0.076964535,0.0
123877301,-0.10734771,0.10600073,0.079816595,0.0
124073285,-0.10638696,0.105734,0.08052561,0.0
124276977,-0.10535616,0.104547255,0.07992977,0.0
124477270,-0.105525374,0.10876437,0.07951414,0.0
124677451,-0.10762636,0.11043513,0.089945555,0.0
124877442,-0.10924091,0.111417644,0.09976851,0.0
125077455,-0.11015579,0.11203373,0.10210655,0.0
125276803,-0.10010928,0.11956366,0.09868961,0.0
125476817,-0.07983273,0.13446653,0.09031234,0.0
125677347,-0.06634887,0.13992025,0.08057814,0.0
125877476,-0.059874676,0.15158612,0.07200073,0.0
126076664,-0.05183044,0.15689977,0.06563997,0.0
126277501,-0.04666573,0.15557854,0.061204694,0.0
126476956,-0.04202959,0.16017811,0.058095932,0.0
126677521,-0.032639876,0.16541666,0.043248072,0.0
126873305,-0.0209572,0.1692368,0.031511635,0.0
127076980,-0.022506408,0.1701866,0.026925955,0.0
127277205,-0.026327828,0.17584683,0.028347649,0.0
127477648,-0.030462647,0.17824876,0.030531237,0.0
127677426,-0.03246562,0.17728043,0.032177743,0.0
127877465,-0.031231532,0.178017,0.03284187,0.0
128077313,-0.030526051,0.17387353,0.03229777,0.0
128276808,-0.031206029,0.17373247,0.0309359,0.0
128472897,-0.029857676,0.17416276,0.029047584,0.0
128677373,-0.029427232,0.17539187,0.028109707,0.0
128877350,-0.02935189,0.17456184,0.02677956,0.0
129076880,-0.029994566,0.17510757,0.026411634,0.0
129277488,-0.02905985,0.17519443,0.025646517,0.0
129477204,-0.03009182,0.17584302,0.025550772,0.0
129673494,-0.029672636,0.17565924,0.024965635,0.0
129877254,-0.029687827,0.176431,0.024512295,0.0
130077455,-0.029229086,0.17556041,0.024089377,0.0
130277674,-0.029611176,0.17520918,0.02371586,0.0
130477263,-0.02927587,0.17518494,0.023495017,0.0
130677541,-0.030241912,0.17586833,0.023888046,0.0
130877674,-0.029711846,0.17548884,0.02341796,0.0
131073436,-0.029553374,0.17519137,0.02281678,0.0
131277408,-0.028976196,0.1750945,0.022449858,0.0
131477622,-0.030159857,0.17582223,0.022811169,0.0
131677014,-0.029193766,0.17614496,0.022349957,0.0
131877469,-0.02937455,0.1759137,0.022065459,0.0
132076958,-0.029592138,0.17541495,0.02186684,0.0
132277419,-0.029625501,0.17519505,0.022035118,0.0
132473386,-0.02976646,0.17465854,0.022091666,0.0
132677111,-0.029733846,0.17505918,0.02185173,0.0
132877150,-0.02951241,0.17417283,0.021523796,0.0
133077636,-0.029641453,0.17420463,0.021250408,0.0
133277116,-0.028805926,0.1745043,0.021082511,0.0
133476988,-0.02930976,0.17449096,0.02113243,0.0
133674219,-0.029122822,0.17493074,0.021352163,0.0
133873535,-0.029687665,0.17518766,0.021719648,0.0
134077717,-0.029559057,0.17456615,0.021492159,0.0
134277406,-0.029547961,0.17496808,0.021298701,0.0
134477963,-0.029172506,0.1749974,0.021144424,0.0
134677073,-0.029268647,0.17422536,0.020950815,0.0
134877145,-0.028865667,0.17497593,0.020737842,0.0
135077716,-0.029553676,0.17333208,0.020715883,0.0
135273599,-0.029223597,0.17499194,0.021128086,0.0
135477099,-0.029783446,0.1755186,0.021319175,0.0
135678002,-0.021186313,0.16717696,0.02072829,0.0
135877610,0.0024796317,0.14144,0.014922624,0.0
136077193,0.020386312,0.12491291,0.0065333135,0.0
136277107,0.03203938,0.114214234,-0.0018514815,0.0
136477342,0.042490244,0.105642095,-0.008503519,0.0
136677129,0.04871238,0.099251874,-0.012992404,0.0
136877634,0.05422261,0.092583865,-0.01659609,0.0
137077708,0.058292024,0.08735575,-0.019555807,0.0
137277407,0.061534997,0.084494665,-0.022901932,0.0
137477423,0.06450885,0.08176032,-0.02533461,0.0
137677807,0.065259956,0.07930418,-0.027318658,0.0
137877603,0.06700983,0.07741744,-0.029197631,0.0
138073383,0.06765809,0.07586107,-0.031146925,0.0
138277272,0.06521367,0.07142971,-0.032799885,0.0
138477835,0.06505881,0.07055795,-0.034011204,0.0
138677249,0.06528606,0.07196899,-0.03523317,0.0
138877849,0.06538051,0.06993088,-0.036125373,0.0
139077993,0.06628805,0.06755938,-0.036940884,0.0
139277617,0.0669341,0.06701551,-0.03807714,0.0
139469014,0.06626854,0.068085834,-0.038937792,0.0
139677704,0.0671404,0.068516865,-0.039787345,0.0
139877533,0.06715521,0.067827545,-0.040401913,0.0
140077506,0.068305284,0.06850723,-0.041369937,0.0
140277692,0.06914206,0.06885315,-0.04245102,0.0
140478061,0.06936268,0.068363704,-0.043110553,0.0
140673916,0.06959264,0.06929344,-0.04285038,0.0
140873522,0.06660728,0.06472829,-0.029406978,0.0
141078057,0.06460109,0.06263209,-0.024111938,0.0
141277755,0.065961204,0.062076777,-0.02474981,0.0
141477859,0.0630316,0.06601595,-0.02826101,0.0
141677729,0.0649473,0.069013774,-0.03237444,0.0
141877988,0.067290455,0.071490996,-0.035691578,0.0
142077396,0.06938692,0.07182708,-0.038054187,0.0
142273948,0.07016205,0.07046537,-0.03916325,0.0
142473777,0.07083089,0.06951288,-0.039930172,0.0
142677995,0.07445853,0.07212703,-0.05514556,0.0
142877637,0.07775133,0.073344395,-0.061579492,0.0
143077512,0.07678596,0.07390454,-0.060936704,0.0
143277530,0.07485005,0.07249959,-0.057419214,0.0
143473823,0.07308504,0.07354542,-0.054582868,0.0
143673584,0.07101105,0.075989515,-0.05300107,0.0
143877934,0.07121364,0.07512109,-0.05258243,0.0
144077542,0.071111634,0.07517366,-0.05278133,0.0
144277919,0.07374725,0.07608132,-0.05281751,0.0
144477563,0.071796186,0.07122935,-0.05270309,0.0
144677513,0.07183338,0.07097048,-0.052297276,0.0
144877571,0.07098765,0.07012107,-0.052235115,0.0
145074000,0.07197677,0.06998241,-0.051856183,0.0
145277771,0.07104935,0.07098863,-0.051642362,0.0
145477739,0.07115549,0.070895016,-0.051422175,0.0
145677627,0.07197993,0.07129363,-0.05172567,0.0
145877540,0.07132474,0.07119114,-0.051762775,0.0
146078134,0.07084729,0.07121742,-0.05157966,0.0
146277660,0.071707994,0.06996808,-0.051186625,0.0
146474293,0.07125148,0.07081392,-0.050942246,0.0
146677468,0.071098596,0.07059073,-0.05119511,0.0
146878034,0.070687674,0.071358606,-0.051278424,0.0
147077544,0.07052703,0.07104323,-0.0512053,0.0
147278219,0.07006553,0.071511865,-0.050927952,0.0
147477701,0.07106149,0.07056212,-0.05072401,0.0
147674399,0.070300095,0.07073378,-0.05063004,0.0
147873546,0.071042255,0.070350535,-0.050490834,0.0
148078324,0.07143624,0.07102184,-0.05062301,0.0
148277857,0.07133777,0.07106318,-0.050912093,0.0
148478655,0.07126872,0.07095174,-0.050831858,0.0
148678250,0.07153325,0.07107682,-0.05057667,0.0
148877548,0.07094857,0.07091872,-0.050604615,0.0
149074443,0.07152222,0.07093968,-0.050496675,0.0
149273882,0.07115758,0.07094906,-0.050442148,0.0
149477927,0.07136614,0.07034349,-0.050575797,0.0
149678101,0.07091425,0.07138237,-0.05089999,0.0
149877758,0.0712513,0.07014799,-0.050711054,0.0
150077880,0.070869654,0.070658386,-0.050437424,0.0
150277984,0.07116501,0.07027612,-0.050602507,0.0
150473800,0.07042073,0.07054174,-0.050479937,0.0
150674263,0.07114402,0.07018395,-0.05003362,0.0
150877674,0.070067905,0.07059604,-0.050443336,0.0
151078022,0.071400814,0.07115401,-0.05039004,0.0
151278540,0.0712411,0.07094852,-0.050347444,0.0
151474064,0.07104477,0.07153581,-0.05011524,0.0
151674205,0.0710869,0.070435695,-0.049919497,0.0
151873779,0.070944,0.07092612,-0.050513197,0.0
152074471,0.07118599,0.07077702,-0.050655305,0.0
152277644,0.071433365,0.07062239,-0.05038117,0.0
152478499,0.07220957,0.07066267,-0.050277933,0.0
152678501,0.07137477,0.07115516,-0.050425503,0.0
152878508,0.07129587,0.07068846,-0.05039027,0.0
153077991,0.07103536,0.069869414,-0.0502412,0.0
153274329,0.07059955,0.07045286,-0.050060663,0.0
153474261,0.07146256,0.07102087,-0.049915913,0.0
153678413,0.07088973,0.07091563,-0.050039522,0.0
153878289,0.07056527,0.070961475,-0.049789164,0.0
154078459,0.07164058,0.070265606,-0.04974903,0.0
154278134,0.07160552,0.07118507,-0.05024237,0.0
154474666,0.071400255,0.07132573,-0.0505003,0.0
154674095,0.07178857,0.071109734,-0.050659526,0.0
154874394,0.07128323,0.07147487,-0.050538983,0.0
155078371,0.071283214,0.07080298,-0.05024803,0.0
155278658,0.0709689,0.070613444,-0.050348233,0.0
155477946,0.071108885,0.07116552,-0.050534632,0.0
155677972,0.07162288,0.07081619,-0.050273705,0.0
155874110,0.070328526,0.071043916,-0.050787807,0.0
156074116,0.07150402,0.07073743,-0.050624352,0.0
156274508,0.071545616,0.070411205,-0.050807394,0.0
156478280,0.07119766,0.07074352,-0.050978765,0.0
156678532,0.071827784,0.07082048,-0.05222267,0.0
156878557,0.06569627,0.06965194,-0.047762036,0.0
157074393,0.06947829,0.0679862,-0.04896542,0.0
157273890,0.074546136,0.071111135,-0.049912877,0.0
157474044,0.071766995,0.07074757,-0.050408233,0.0
157674563,0.07051619,0.07114534,-0.050505634,0.0
157878776,0.070563324,0.070548296,-0.050576277,0.0
158078102,0.07127303,0.070702516,-0.050838288,0.0
158278164,0.07132923,0.07062088,-0.050890423,0.0
158478728,0.07025149,0.07084175,-0.05033375,0.0
158678063,0.070661664,0.06983757,-0.05015961,0.0
158874161,0.070996724,0.07066661,-0.050529826,0.0
159073938,0.071506314,0.07015971,-0.050493285,0.0
159277914,0.07067591,0.07015533,-0.050518826,0.0
159477959,0.07116631,0.07136772,-0.050169177,0.0
159678468,0.070913315,0.07047984,-0.049985748,0.0
159874656,0.0709386,0.071027145,-0.049963996,0.0
160074212,0.07086961,0.07033399,-0.050523978,0.0
160274503,0.070919685,0.07072687,-0.050321728,0.0
160474737,0.07107297,0.07106805,-0.050311066,0.0
160678829,0.071300775,0.07071934,-0.05000514,0.0
160878925,0.07072514,0.069920726,-0.050117195,0.0
161078275,0.0713141,0.07072199,-0.050523296,0.0
161274656,0.0709108,0.07152357,-0.0508072,0.0
161474176,0.07063405,0.070561886,-0.050507843,0.0
161674601,0.07061584,0.07073159,-0.050163493,0.0
161875009,0.07039261,0.070377864,-0.049745545,0.0
162078156,0.07110306,0.071490884,-0.05007903,0.0
162278352,0.070882976,0.07135541,-0.050542258,0.0
162478246,0.07065874,0.07119681,-0.050116964,0.0
162674602,0.070941426,0.07120648,-0.050111026,0.0
162874863,0.06992014,0.07223239,-0.050101668,0.0
163074652,0.07100942,0.07117124,-0.050370473,0.0
163274922,0.07063504,0.07149808,-0.050521705,0.0
163478688,0.07075029,0.07141333,-0.050188642,0.0
163678225,0.07080297,0.07106155,-0.049962733,0.0
163878313,0.07048996,0.071671486,-0.050220244,0.0
164074725,0.070690125,0.07167414,-0.050193314,0.0
164274563,0.07161055,0.07143347,-0.05025251,0.0
164475073,0.0704929,0.071107656,-0.05002987,0.0
164674828,0.07073982,0.07108945,-0.05024442,0.0
164878380,0.071247905,0.07109593,-0.050550986,0.0
165078491,0.070963584,0.07106565,-0.050155852,0.0
165278856,0.070720226,0.07061636,-0.049823094,0.0
165478222,0.071444646,0.070452854,-0.050037604,0.0
165674333,0.07112982,0.07098333,-0.05039012,0.0
165874409,0.07130146,0.0709119,-0.05052682,0.0
166075004,0.07111186,0.07134641,-0.05067507,0.0
166278339,0.07126921,0.070163384,-0.050437666,0.0
166478460,0.070928186,0.07052261,-0.050305884,0.0
166678396,0.07107689,0.071098,-0.05029427,0.0
166875034,0.07098719,0.070913136,-0.050111454,0.0
167074900,0.071465366,0.07093087,-0.05025236,0.0
167275057,0.070746884,0.07161679,-0.05019865,0.0
167474276,0.07057243,0.07035192,-0.05014883,0.0
167678374,0.071207754,0.07071088,-0.05040486,0.0
167878332,0.07151842,0.070498385,-0.05035531,0.0
168078998,0.070594005,0.07090374,-0.050104003,0.0
168274991,0.07068502,0.071472295,-0.04997613,0.0
168474450,0.071414344,0.070429176,-0.05047334,0.0
168674496,0.07055919,0.0710785,-0.05012284,0.0
168874996,0.07073236,0.07123133,-0.050310757,0.0
169079026,0.07072859,0.071119234,-0.050277878,0.0
169278907,0.07077798,0.0712036,-0.050380483,0.0
169475134,0.071170844,0.07121323,-0.05042437,0.0
169675055,0.07096839,0.07121939,-0.05083806,0.0
169875148,0.07149106,0.070883855,-0.050547734,0.0
170075714,0.07106864,0.071440026,-0.050572623,0.0
170275587,0.07081609,0.0743449,-0.050298184,0.0
170474833,0.06995566,0.07344162,-0.04986891,0.0
170679186,0.07180666,0.070974045,-0.050038755,0.0
170874727,0.07110235,0.069968425,-0.05029243,0.0
171078704,0.07117892,0.0712179,-0.0503428,0.0
171274387,0.07135981,0.071407706,-0.05098392,0.0
171474616,0.07155785,0.07207742,-0.051122893,0.0
171674808,0.07152795,0.071476564,-0.05131872,0.0
171878534,0.07158004,0.07191671,-0.051716473,0.0
172075320,0.07126085,0.07133385,-0.052277483,0.0
172276375,0.07205075,0.071758665,-0.052350327,0.0
172474936,0.07224241,0.07174254,-0.05334341,0.0
172674982,0.07316934,0.07217121,-0.053734224,0.0
172874901,0.072953284,0.07255388,-0.054184664,0.0
173075281,0.071140975,0.06886875,-0.040851355,0.0
173278580,0.0661213,0.064111,-0.027966313,0.0
173478758,0.06369124,0.06491056,-0.025537588,0.0
173679023,0.06292698,0.06385586,-0.029061874,0.0
173874939,0.064483896,0.06712939,-0.033447433,0.0
174074616,0.067386754,0.07030978,-0.037309483,0.0
174275012,0.069609806,0.06961365,-0.039869305,0.0
174475078,0.07164392,0.07060849,-0.040975165,0.0
174678780,0.071589634,0.069809794,-0.041797414,0.0
174879044,0.070447914,0.07003086,-0.04192362,0.0
175074983,0.07065302,0.06745702,-0.04169151,0.0
175275039,0.07327785,0.07022959,-0.055308662,0.0
175474698,0.07821522,0.0751238,-0.06368687,0.0
175675285,0.07764535,0.07531717,-0.06394635,0.0
175875377,0.07508094,0.07651829,-0.0607388,0.0
176075268,0.071825735,0.075365745,-0.05737781,0.0
176279533,0.0704059,0.07495376,-0.055403605,0.0
176478950,0.07225756,0.076113895,-0.05435208,0.0
176674943,0.07259378,0.07569906,-0.054006524,0.0
176875415,0.07231851,0.07071401,-0.05396682,0.0
177076303,0.07105106,0.070096344,-0.053706218,0.0
177275073,0.07120728,0.06985236,-0.053255577,0.0
177479164,0.07140003,0.06985474,-0.053145748,0.0
177679464,0.07093566,0.07067332,-0.05323615,0.0
177879188,0.07160594,0.070550784,-0.052971464,0.0
178075372,0.071199134,0.0710889,-0.05282265,0.0
178275267,0.071154386,0.07119879,-0.052279595,0.0
178475480,0.07073129,0.070664756,-0.05184034,0.0
178674489,0.07044743,0.07096609,-0.051436048,0.0
178875491,0.071123384,0.0703316,-0.051511675,0.0
179079380,0.070688814,0.07144186,-0.05167852,0.0
179275262,0.07201298,0.0708191,-0.05168726,0.0
179474955,0.071251705,0.07197844,-0.0515193,0.0
179674928,0.072072685,0.07117678,-0.051334843,0.0
179875282,0.07101467,0.071464494,-0.051324457,0.0
180075596,0.07099151,0.07071825,-0.0508432,0.0
180279427,0.07135925,0.070735455,-0.0507297,0.0
180479459,0.07107507,0.07056054,-0.050513145,0.0
180675437,0.07132083,0.07070436,-0.050633565,0.0
180875192,0.07055813,0.07108556,-0.05088185,0.0
181074947,0.071143135,0.07092452,-0.0508297,0.0
181274791,0.07151137,0.071078785,-0.0508433,0.0
181475498,0.071566485,0.07102606,-0.050839446,0.0
181679479,0.07059584,0.07038528,-0.05050254,0.0
181879627,0.07133225,0.07117902,-0.05072962,0.0
182075273,0.07100674,0.0709311,-0.050626643,0.0
182275337,0.06989018,0.0709803,-0.050552245,0.0
182475428,0.07076881,0.07098408,-0.050678376,0.0
182675316,0.07146011,0.0709402,-0.050808158,0.0
182875642,0.07100256,0.07077612,-0.050629545,0.0
183079336,0.07109942,0.07119524,-0.05030669,0.0
183278942,0.07138069,0.070462905,-0.05021581,0.0
183475415,0.07118111,0.070183925,-0.050192032,0.0
183675388,0.07092978,0.070963025,-0.05028797,0.0
183874962,0.07144693,0.07105389,-0.050002728,0.0
184075577,0.07175517,0.07103459,-0.050296918,0.0
184275574,0.07137942,0.071255624,-0.050284576,0.0
184479619,0.07077034,0.07124868,-0.050070606,0.0
184679638,0.071104586,0.07066973,-0.05038724,0.0
184875595,0.070652865,0.07097888,-0.0503922,0.0
185074991,0.070583716,0.07077562,-0.050405443,0.0
185275425,0.060416766,0.061028212,-0.049848646,0.0
185475302,0.04709503,0.04606493,-0.04581122,0.0
185675096,0.03408597,0.033921514,-0.039675906,0.0
185879223,0.026926521,0.027307417,-0.034084503,0.0
186079662,0.021265633,0.021038424,-0.03005548,0.0
186275431,0.01578899,0.01573055,-0.026991207,0.0
186475807,0.013345297,0.012644006,-0.023886083,0.0
186675291,0.009041442,0.009276308,-0.021710007,0.0
186875454,0.007905716,0.009121805,-0.020339373,0.0
187075800,0.005644492,0.0045319144,-0.018681344,0.0
187279251,0.0035980602,0.0049703275,-0.016954284,0.0
187479600,0.0032742957,0.0031644115,-0.01514308,0.0
187675712,0.0024207293,0.0023899605,-0.013837784,0.0
187875714,0.0014968341,0.0021971485,-0.012390121,0.0
188075484,0.000825818,0.0017318957,-0.011169993,0.0
188275848,0.0013006531,0.0025284598,-0.010418494,0.0
188475653,0.0009125853,0.00017575928,-0.008928391,0.0
188680150,0.0012451465,0.00024757662,-0.008584634,0.0
188879627,0.00030921376,0.00051090104,-0.0075758435,0.0
189075883,0.0009184364,-0.0002020245,-0.0067237443,0.0
189275469,0.0006591219,0.00027282594,-0.0061122463,0.0
189475156,-0.00018772391,-9.032264e-05,-0.005686557,0.0
189675603,8.092952e-05,-0.0002490115,-0.0053271367,0.0
189875494,-0.000262953,7.9996564e-05,-0.0050215647,0.0
190079574,-0.00051987503,-0.00028523535,-0.0042758165,0.0
190279503,0.00023189872,-0.00010161086,-0.0036291475,0.0
190475701,-0.00061022746,0.00071738876,-0.0032472545,0.0
190676023,0.00012038274,-0.00033470424,-0.0031524487,0.0
190875743,0.00038893637,5.6330213e-05,-0.0027699536,0.0
191075125,0.00038683854,-0.00011858308,-0.002348271,0.0
191275456,7.070491e-05,-5.597378e-05,-0.002330518,0.0
191479692,-0.0007080387,0.00015773487,-0.0020307202,0.0
191679707,7.0797454e-05,0.00037790203,-0.0019951975,0.0
191875730,-4.5515546e-05,-8.236881e-05,-0.0021544392,0.0
192075992,0.00015816456,0.00021501874,-0.0018256482,0.0
192275641,-0.00072376773,0.0018511725,-0.0013051148,0.0
192475722,-0.00051745574,0.0022788653,-0.0014968567,0.0
192675638,0.00040933967,0.00035872098,-0.0012383077,0.0
192879222,-7.601116e-05,-0.0011436727,-0.001225668,0.0
193075698,-0.0009331448,-0.00044096197,-0.0012586738,0.0
193275943,-0.00016394403,-0.0007694205,-0.0012049538,0.0
193475771,-0.00014011376,-0.00021521635,-0.0019626888,0.0
193675700,-0.00036206606,0.000330065,-0.0018167506,0.0
193876176,0.0001111934,-7.448662e-05,-0.0017938166,0.0
194075676,4.5089888e-05,-0.00064398686,-0.0017079529,0.0
194275951,0.00022166214,-9.7332384e-05,-0.0012144119,0.0
194476089,-7.838868e-05,-0.00039661146,-0.0014035236,0.0
