timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
133186453,1200.0,0.39029178,723.0456,0.0,2969,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133938929,1200.0,0.39029178,577.5847,0.0,2987,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134690375,1200.0,0.39029178,615.5379,0.0,3006,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136189400,1200.0,0.39029178,721.1156,0.0,3043,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136942372,1200.0,0.39029178,561.8763,0.0,3062,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137700365,1200.0,0.39029178,594.6215,0.0,3083,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139224366,1200.0,0.39029178,691.30865,0.0,3120,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139973400,1200.0,0.39029178,701.5944,0.0,3136,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140732367,1200.0,0.39029178,722.5643,0.0,3158,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142240849,1200.0,0.39029178,612.17426,0.0,3206,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142991455,1200.0,0.39029178,717.41223,0.0,3227,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143746858,1200.0,0.39029178,627.97687,0.0,3241,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145253367,1200.0,0.39029178,667.9298,0.0,3278,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146015454,1200.0,0.39029178,776.38513,0.0,3301,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146770223,1200.0,0.39029178,500.5114,0.0,3317,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148273487,1200.0,0.39029178,686.8787,0.0,3357,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149036373,1200.0,0.39029178,641.6622,0.0,3374,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149781416,1200.0,0.39029178,697.24036,0.0,3394,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150537409,1200.0,0.39029178,697.24036,0.0,3415,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152047366,1200.0,0.39029178,494.08582,0.0,3451,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152807368,1200.0,0.39029178,718.99854,0.0,3469,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153551675,1200.0,0.39029178,718.99854,0.0,3487,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155077456,1200.0,0.39029178,739.7891,0.0,3527,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155837370,1200.0,0.39029178,731.8184,0.0,3548,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156587366,1200.0,0.39029178,731.8184,0.0,3561,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158097409,1200.0,0.39029178,771.249,0.0,3611,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158859941,1200.0,0.39029178,663.73694,0.0,3632,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159613371,1200.0,0.39029178,663.73694,0.0,3650,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161137367,1200.0,0.39029178,536.85156,0.0,3690,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161891411,1200.0,0.39029178,648.40704,0.0,3706,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162655556,1200.0,0.39029178,648.40704,0.0,3726,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164169404,1200.0,0.39029178,663.087,0.0,3763,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164932373,1200.0,0.39029178,645.7105,0.0,3783,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165692415,1200.0,0.39029178,645.7105,0.0,3798,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167202849,1200.0,0.39029178,744.52795,0.0,3836,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167966739,1200.0,0.39029178,654.06134,0.0,3857,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168722369,1200.0,0.39029178,654.06134,0.0,3875,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170228408,1200.0,0.39029178,604.9751,0.0,3912,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170974374,1200.0,0.39029178,580.9335,0.0,3931,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171732529,1200.0,0.39029178,580.9335,0.0,3950,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173230579,1200.0,0.39029178,649.5255,0.0,3994,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173994415,1200.0,0.39029178,814.13544,0.0,4019,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174748372,1200.0,0.39029178,814.13544,0.0,4036,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176258367,1200.0,0.39029178,634.0301,0.0,4078,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177017374,1200.0,0.39029178,751.501,0.0,4093,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177764407,1200.0,0.39029178,751.501,0.0,4113,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178521454,1200.0,0.39029178,596.99945,0.0,4130,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180034367,1200.0,0.39029178,604.95105,0.0,4169,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180794367,1200.0,0.39029178,604.95105,0.0,4190,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181554416,1200.0,0.39029178,685.96576,0.0,4210,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183064365,1200.0,0.39029178,619.0552,0.0,4245,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183824374,1200.0,0.39029178,619.0552,0.0,4267,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184576374,1200.0,0.39029178,718.8119,0.0,4281,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186100374,1200.0,0.39029178,652.83075,0.0,4319,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186854370,1200.0,0.39029178,684.4348,0.0,4340,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187614492,1200.0,0.39029178,684.4348,0.0,4356,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189120848,1200.0,0.39029178,603.12555,0.0,4397,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189872373,1200.0,0.39029178,690.9415,0.0,4412,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190636470,1200.0,0.39029178,690.9415,0.0,4433,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192143370,1200.0,0.39029178,720.047,0.0,4472,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192895442,1200.0,0.39029178,503.75974,0.0,4489,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193659366,1200.0,0.39029178,503.75974,0.0,4508,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195178367,1200.0,0.39029178,630.1015,0.0,4544,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195933376,1200.0,0.39029178,724.2286,0.0,4568,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196687366,1200.0,0.39029178,724.2286,0.0,4594,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198203367,1200.0,0.39029178,502.98807,0.0,4632,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198956063,1200.0,0.39029178,688.2471,0.0,4649,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199717373,1200.0,0.39029178,688.2471,0.0,4668,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201223404,1200.0,0.39029178,719.91296,0.0,4708,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201977863,1200.0,0.39029178,789.42194,0.0,4728,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202727444,1200.0,0.39029178,789.42194,0.0,4743,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204229366,1200.0,0.39029178,718.2817,0.0,4779,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204979368,1200.0,0.39029178,596.403,0.0,4800,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205733374,1200.0,0.39029178,596.403,0.0,4819,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207240368,1200.0,0.39029178,731.5798,0.0,4858,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208001374,1200.0,0.39029178,510.93726,0.0,4874,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208761421,1200.0,0.39029178,510.93726,0.0,4895,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210265904,1200.0,0.39029178,662.6212,0.0,4930,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211017413,1200.0,0.39029178,676.5583,0.0,4952,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211761407,1200.0,0.39029178,676.5583,0.0,4967,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212521835,1200.0,0.39029178,572.78564,0.0,4989,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214041984,1200.0,0.39029178,715.8395,0.0,5027,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214794376,1200.0,0.39029178,715.8395,0.0,5046,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215558035,1200.0,0.39029178,652.421,0.0,5061,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217073488,1200.0,0.39029178,531.2421,0.0,5098,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217825150,1200.0,0.39029178,531.2421,0.0,5119,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218584445,1200.0,0.39029178,751.2487,0.0,5136,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220105373,1200.0,0.39029178,711.03436,0.0,5174,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220856404,1200.0,0.39029178,711.03436,0.0,5193,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221612452,1200.0,0.39029178,583.04266,0.0,5213,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223126373,1200.0,0.39029178,750.49976,0.0,5249,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223882366,1200.0,0.39029178,750.49976,0.0,5269,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224634414,1200.0,0.39029178,661.99554,0.0,5286,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226137800,1200.0,0.39029178,524.4267,0.0,5324,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226890801,1200.0,0.39029178,524.4267,0.0,5344,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227650370,1200.0,0.39029178,662.0139,0.0,5362,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229158373,1200.0,0.39029178,558.35846,0.0,5398,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229918441,1200.0,0.39029178,558.35846,0.0,5420,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230672368,1200.0,0.39029178,719.3332,0.0,5434,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232184383,1200.0,0.39029178,652.69464,0.0,5474,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232948420,1200.0,0.39029178,652.69464,0.0,5494,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233698602,1200.0,0.39029178,721.1148,0.0,5510,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235210695,1200.0,0.39029178,732.513,0.0,5551,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235971367,1200.0,0.39029178,732.513,0.0,5567,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236724487,1200.0,0.39029178,572.44586,0.0,5588,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238236399,1200.0,0.39029178,722.6205,0.0,5625,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238988366,1200.0,0.39029178,722.6205,0.0,5641,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239750373,1200.0,0.39029178,552.908,0.0,5661,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241272369,1200.0,0.39029178,706.9538,0.0,5699,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242025373,1200.0,0.39029178,706.9538,0.0,5719,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242779372,1200.0,0.39029178,665.6723,0.0,5741,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243544409,1200.0,0.39029178,748.44275,0.0,5756,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245062839,1200.0,0.39029178,502.51505,0.0,5793,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245821412,1200.0,0.39029178,686.6446,0.0,5813,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246575374,1200.0,0.39029178,596.0315,0.0,5829,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248094427,1200.0,0.39029178,783.9026,0.0,5871,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248846130,1200.0,0.39029178,783.9026,0.0,5887,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249587532,1200.0,0.39029178,466.09344,0.0,5905,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251105367,1200.0,0.39029178,651.7413,0.0,5943,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251857455,1200.0,0.39029178,651.7413,0.0,5963,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252621452,1200.0,0.39029178,707.87634,0.0,5981,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254125368,1200.0,0.39029178,481.2067,0.0,6017,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254875409,1200.0,0.39029178,481.2067,0.0,6038,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255635415,1200.0,0.39029178,711.88116,0.0,6057,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257129400,1200.0,0.39029178,604.395,0.0,6096,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257879577,1200.0,0.39029178,775.60565,0.0,6111,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258639366,1200.0,0.39029178,728.77637,0.0,6132,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260159374,1200.0,0.39029178,662.40314,0.0,6169,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260911399,1200.0,0.39029178,662.40314,0.0,6189,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261664683,1200.0,0.39029178,648.40643,0.0,6205,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263175365,1200.0,0.39029178,458.33426,0.0,6241,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263941295,1200.0,0.39029178,458.33426,0.0,6264,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264693053,1200.0,0.39029178,751.2487,0.0,6281,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266207382,1200.0,0.39029178,662.6865,0.0,6319,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266970366,1200.0,0.39029178,662.6865,0.0,6337,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267725454,1200.0,0.39029178,595.7439,0.0,6357,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269249459,1200.0,0.39029178,875.2215,0.0,6399,5,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
