timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
207460478,1646740444835000,401538958,1162613036,89084,89084,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.08,0.0,1.1,0.0,0,nan,nan,3,0,1,10,0
207964608,1646740445339000,401538962,1162613026,88502,88502,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,-0.08,-0.08,1.01,0.0,0,nan,nan,3,0,1,10,0
208464251,1646740445839000,401538955,1162613031,88094,88094,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.089999996,-0.04,1.03,0.0,0,nan,nan,3,0,1,10,0
208963933,1646740446339000,401538949,1162613030,87498,87498,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,-0.02,0.97999996,0.0,0,nan,nan,3,0,1,10,0
209464260,1646740446839000,401538940,1162613028,87016,87016,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,-0.11,0.04,1.01,0.0,0,nan,nan,3,0,1,10,0
209964331,1646740447339000,401538938,1162613033,86729,86729,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,-0.17999999,0.01,0.97999996,0.0,0,nan,nan,3,0,1,10,0
210464597,1646740447839000,401538934,1162613035,86179,86179,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,-0.17999999,0.01,1.0,0.0,0,nan,nan,3,0,1,10,0
210964175,1646740448339000,401538918,1162613035,85659,85659,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.22999999,-0.22,-0.049999997,0.95,0.0,0,nan,nan,3,0,1,10,0
211468351,1646740448843000,401538911,1162613034,85267,85267,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17,-0.17,0.01,0.96,0.0,0,nan,nan,3,0,1,10,0
211967964,1646740449343000,401538900,1162613023,84764,84764,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.19999999,-0.19999999,-0.02,0.89,0.0,0,nan,nan,3,0,1,10,0
212468556,1646740449843000,401538896,1162613030,84329,84329,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.19,-0.19,-0.03,0.84,0.0,0,nan,nan,3,0,1,10,0
212967911,1646740450343000,401538890,1162613018,83832,83832,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,-0.13,-0.08,0.84,0.0,0,nan,nan,3,0,1,10,0
213471920,1646740450847000,401538880,1162613016,83356,83356,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,-0.089999996,-0.07,0.83,0.0,0,nan,nan,3,0,1,10,0
213972725,1646740451347000,401538880,1162613006,83034,83034,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.07,-0.049999997,0.71,0.0,0,nan,nan,3,0,1,10,0
214476655,1646740451851000,401538876,1162613013,82702,82702,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.0,-0.03,0.81,0.0,0,nan,nan,3,0,1,10,0
214975934,1646740452351000,401538880,1162613012,82308,82308,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.07,0.08,0.75,0.0,0,nan,nan,3,0,1,10,0
215484866,1646740452859000,401538886,1162613020,81812,81812,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.19999999,0.16,0.12,0.76,0.0,0,nan,nan,3,0,1,10,0
215984701,1646740453359000,401538890,1162613023,81597,81597,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.21,0.16,0.14,0.7,0.0,0,nan,nan,3,0,1,10,0
216484019,1646740453859000,401538896,1162613039,81188,81188,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.22999999,0.16,0.16,0.79999995,0.0,0,nan,nan,3,0,1,10,0
216984617,1646740454359000,401538899,1162613039,80797,80797,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,0.14,0.11,0.7,0.0,0,nan,nan,3,0,1,10,0
217484434,1646740454859000,401538911,1162613052,80474,80474,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,0.07,0.099999994,0.78,0.0,0,nan,nan,3,0,1,10,0
217985140,1646740455359000,401538909,1162613056,80015,80015,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.08,-0.02,0.78,0.0,0,nan,nan,3,0,1,10,0
218484676,1646740455859000,401538915,1162613052,79636,79636,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,-0.03,0.9,0.0,0,nan,nan,3,0,1,10,0
218984528,1646740456359000,401538920,1162613042,79373,79373,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.07,-0.089999996,0.77,0.0,0,nan,nan,3,0,1,10,0
219484753,1646740456859000,401538926,1162613038,78831,78831,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.06,-0.06,0.78,0.0,0,nan,nan,3,0,1,10,0
219984843,1646740457359000,401538927,1162613041,78550,78550,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.16,0.13,-0.089999996,0.78,0.0,0,nan,nan,3,0,1,10,0
220485044,1646740457859000,401538934,1162613040,77985,77985,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,0.11,-0.06,0.84,0.0,0,nan,nan,3,0,1,10,0
220984210,1646740458359000,401538934,1162613025,77690,77690,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,0.099999994,-0.06,0.84999996,0.0,0,nan,nan,3,0,1,10,0
221484702,1646740458859000,401538943,1162613026,77217,77217,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.03,-0.099999994,0.9,0.0,0,nan,nan,3,0,1,10,0
221988916,1646740459363000,401538939,1162613030,76779,76779,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.04,-0.02,0.96,0.0,0,nan,nan,3,0,1,10,0
222488821,1646740459863000,401538948,1162613027,76370,76370,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,0.04,0.01,0.90999997,0.0,0,nan,nan,3,0,1,10,0
222988246,1646740460363000,401538952,1162613021,75762,75762,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,0.11,0.0,0.84,0.0,0,nan,nan,3,0,1,10,0
223488645,1646740460863000,401538951,1162613012,75280,75280,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.19999999,0.17999999,-0.089999996,0.83,0.0,0,nan,nan,3,0,1,10,0
223988705,1646740461363000,401538960,1162613013,74842,74842,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17,0.17,-0.03,0.85999995,0.0,0,nan,nan,3,0,1,10,0
224488206,1646740461863000,401538970,1162613005,74577,74577,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.19999999,0.19,-0.06,0.87,0.0,0,nan,nan,3,0,1,10,0
224992284,1646740462367000,401538978,1162613010,74080,74080,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.21,0.21,0.0,0.83,0.0,0,nan,nan,3,0,1,10,0
225496513,1646740462871000,401538991,1162613005,73451,73451,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.25,0.24,0.049999997,0.85999995,0.0,0,nan,nan,3,0,1,10,0
225996922,1646740463371000,401539004,1162613015,73189,73189,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.24,0.22,0.11,0.87,0.0,0,nan,nan,3,0,1,10,0
226497196,1646740463871000,401539011,1162613016,72648,72648,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17,0.16,0.049999997,0.89,0.0,0,nan,nan,3,0,1,10,0
226997289,1646740464371000,401539021,1162613023,72172,72172,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.22,0.19999999,0.099999994,0.89,0.0,0,nan,nan,3,0,1,10,0
227501108,1646740464875000,401539031,1162613029,71879,71879,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17,0.11,0.13,0.84,0.0,0,nan,nan,3,0,1,10,0
228001305,1646740465375000,401539040,1162613043,71334,71334,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.049999997,0.049999997,0.85999995,0.0,0,nan,nan,3,0,1,10,0
228501277,1646740465875000,401539036,1162613047,70853,70853,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.04,0.049999997,0.90999997,0.0,0,nan,nan,3,0,1,10,0
229001305,1646740466375000,401539036,1162613035,70415,70415,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.03,-0.049999997,0.77,0.0,0,nan,nan,3,0,1,10,0
229500985,1646740466875000,401539035,1162613033,70089,70089,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.07,-0.06,0.84999996,0.0,0,nan,nan,3,0,1,10,0
230005332,1646740467379000,401539034,1162613032,69571,69571,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,-0.13,-0.08,0.88,0.0,0,nan,nan,3,0,1,10,0
230505098,1646740467879000,401539028,1162613041,69279,69279,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,-0.12,-0.02,0.88,0.0,0,nan,nan,3,0,1,10,0
231005226,1646740468379000,401539029,1162613033,68789,68789,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.08,-0.04,0.93,0.0,0,nan,nan,3,0,1,10,0
231505160,1646740468879000,401539022,1162613032,68354,68354,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,-0.099999994,-0.049999997,0.9,0.0,0,nan,nan,3,0,1,10,0
232005077,1646740469379000,401539012,1162613024,68096,68096,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,-0.12,-0.049999997,0.89,0.0,0,nan,nan,3,0,1,10,0
232505229,1646740469879000,401539011,1162613026,67585,67585,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17,-0.13,-0.11,0.75,0.0,0,nan,nan,3,0,1,10,0
233005255,1646740470379000,401539007,1162613018,67151,67151,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.08,-0.07,0.87,0.0,0,nan,nan,3,0,1,10,0
233505305,1646740470879000,401538999,1162613012,66769,66769,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.02,0.79999995,0.0,0,nan,nan,3,0,1,10,0
234005084,1646740471379000,401539005,1162613012,66336,66336,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.03,0.06,0.85999995,0.0,0,nan,nan,3,0,1,10,0
234513186,1646740471887000,401539002,1162613023,66040,66040,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.049999997,0.08,0.79999995,0.0,0,nan,nan,3,0,1,10,0
235013414,1646740472387000,401539006,1162613027,65685,65685,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.03,0.099999994,0.78999996,0.0,0,nan,nan,3,0,1,10,0
235516579,1646740472890000,401539005,1162613040,65295,65295,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.16,0.099999994,0.13,0.76,0.0,0,nan,nan,3,0,1,10,0
235925428,1646740473299000,401539006,1162613041,64827,64827,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.24,0.099999994,0.22,0.84,0.0,0,nan,nan,3,0,1,10,0
236425414,1646740473799000,401539012,1162613044,64568,64568,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.22,0.14,0.17,0.77,0.0,0,nan,nan,3,0,1,10,0
236925302,1646740474299000,401539020,1162613059,64040,64040,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.25,0.19999999,0.16,0.78999996,0.0,0,nan,nan,3,0,1,10,0
237425402,1646740474799000,401539031,1162613063,63631,63631,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.22999999,0.17999999,0.14,0.76,0.0,0,nan,nan,3,0,1,10,0
237928841,1646740475302000,401539038,1162613072,63186,63186,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.16,0.14,0.08,0.77,0.0,0,nan,nan,3,0,1,10,0
238432959,1646740475807000,401539040,1162613072,62904,62904,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.08,-0.02,0.82,0.0,0,nan,nan,3,0,1,10,0
238933104,1646740476307000,401539049,1162613068,62606,62606,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.12,0.089999996,-0.07,0.71,0.0,0,nan,nan,3,0,1,10,0
239433825,1646740476807000,401539055,1162613080,61987,61987,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.01,0.06,0.84999996,0.0,0,nan,nan,3,0,1,10,0
239932914,1646740477307000,401539050,1162613080,61654,61654,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.049999997,0.02,0.91999996,0.0,0,nan,nan,3,0,1,10,0
240433494,1646740477807000,401539054,1162613076,61239,61239,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.02,0.04,0.81,0.0,0,nan,nan,3,0,1,10,0
240933395,1646740478307000,401539057,1162613075,60828,60828,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.03,0.04,0.79999995,0.0,0,nan,nan,3,0,1,10,0
241433237,1646740478807000,401539054,1162613074,60550,60550,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.07,0.02,0.78,0.0,0,nan,nan,3,0,1,10,0
241934329,1646740479307000,401539050,1162613086,60103,60103,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.049999997,0.04,0.82,0.0,0,nan,nan,3,0,1,10,0
242433426,1646740479807000,401539042,1162613089,59705,59705,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,-0.08,0.099999994,0.78999996,0.0,0,nan,nan,3,0,1,10,0
242933628,1646740480307000,401539036,1162613085,59310,59310,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,-0.16,0.06,0.90999997,0.0,0,nan,nan,3,0,1,10,0
243433231,1646740480807000,401539030,1162613087,58729,58729,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,-0.11,0.0,0.83,0.0,0,nan,nan,3,0,1,10,0
243933574,1646740481307000,401539026,1162613085,58513,58513,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.08,-0.01,0.82,0.0,0,nan,nan,3,0,1,10,0
244433524,1646740481807000,401539018,1162613085,58095,58095,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.06,0.0,0.79999995,0.0,0,nan,nan,3,0,1,10,0
244933518,1646740482307000,401539020,1162613094,57506,57506,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.02,0.03,0.88,0.0,0,nan,nan,3,0,1,10,0
245433261,1646740482807000,401539018,1162613102,57165,57165,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.04,0.06,0.89,0.0,0,nan,nan,3,0,1,10,0
245936935,1646740483310000,401539019,1162613097,56765,56765,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,-0.06,0.13,0.81,0.0,0,nan,nan,3,0,1,10,0
246437954,1646740483811000,401539013,1162613109,56340,56340,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,-0.089999996,0.06,0.76,0.0,0,nan,nan,3,0,1,10,0
246937555,1646740484311000,401539004,1162613104,55909,55909,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.089999996,0.03,0.82,0.0,0,nan,nan,3,0,1,10,0
247437234,1646740484811000,401539000,1162613112,55434,55434,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.21,-0.17999999,0.099999994,0.85999995,0.0,0,nan,nan,3,0,1,10,0
247937265,1646740485311000,401538991,1162613118,54964,54964,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.24,-0.17999999,0.14999999,0.94,0.0,0,nan,nan,3,0,1,10,0
248437774,1646740485811000,401538983,1162613132,54679,54679,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.21,-0.11,0.17999999,0.9,0.0,0,nan,nan,3,0,1,10,0
248937781,1646740486311000,401538983,1162613149,54263,54263,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.24,-0.04,0.24,0.78999996,0.0,0,nan,nan,3,0,1,10,0
249437663,1646740486811000,401538978,1162613148,53667,53667,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17,-0.04,0.16,0.85999995,0.0,0,nan,nan,3,0,1,10,0
249938176,1646740487311000,401538983,1162613165,53250,53250,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,-0.03,0.14,0.91999996,0.0,0,nan,nan,3,0,1,10,0
250437846,1646740487811000,401538974,1162613173,52819,52819,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.11,-0.01,0.11,0.85999995,0.0,0,nan,nan,3,0,1,10,0
250938324,1646740488311000,401538979,1162613173,52499,52499,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.01,0.07,0.84999996,0.0,0,nan,nan,3,0,1,10,0
251437456,1646740488811000,401538974,1162613186,52034,52034,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,0.049999997,0.0,0.75,0.0,0,nan,nan,3,0,1,10,0
251937759,1646740489311000,401538974,1162613184,51673,51673,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.07,0.02,0.79999995,0.0,0,nan,nan,3,0,1,10,0
252441974,1646740489815000,401538978,1162613189,51371,51371,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,0.089999996,0.049999997,0.75,0.0,0,nan,nan,3,0,1,10,0
252941844,1646740490315000,401538992,1162613195,50823,50823,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.13,0.12,0.06,0.75,0.0,0,nan,nan,3,0,1,10,0
253441499,1646740490815000,401538995,1162613187,50524,50524,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,0.14999999,0.04,0.83,0.0,0,nan,nan,3,0,1,10,0
253946147,1646740491319000,401538998,1162613197,50229,50229,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.17999999,0.07,0.16,0.75,0.0,0,nan,nan,3,0,1,10,0
254446127,1646740491819000,401538998,1162613209,49735,49735,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,0.049999997,0.14,0.7,0.0,0,nan,nan,3,0,1,10,0
254945987,1646740492319000,401539002,1162613221,49481,49481,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.14999999,0.04,0.14,0.63,0.0,0,nan,nan,3,0,1,10,0
255446349,1646740492819000,401539010,1162613226,49074,49074,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,0.049999997,0.08,0.66999996,0.0,0,nan,nan,3,0,1,10,0
255946201,1646740493319000,401539012,1162613225,48703,48703,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.01,0.0,-0.01,0.72999996,0.0,0,nan,nan,3,0,1,10,0
256445951,1646740493819000,401539008,1162613231,48251,48251,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,0.03,0.64,0.0,0,nan,nan,3,0,1,10,0
256946204,1646740494319000,401539009,1162613233,48017,48017,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,-0.02,0.66999996,0.0,0,nan,nan,3,0,1,10,0
257446404,1646740494819000,401539004,1162613220,47602,47602,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.049999997,-0.06,0.7,0.0,0,nan,nan,3,0,1,10,0
257945921,1646740495319000,401539006,1162613226,47445,47445,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.08,-0.02,0.57,0.0,0,nan,nan,3,0,1,10,0
258445969,1646740495819000,401539008,1162613219,46920,46920,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.099999994,-0.06,-0.08,0.59999996,0.0,0,nan,nan,3,0,1,10,0
258946166,1646740496319000,401538998,1162613222,46714,46714,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.089999996,-0.07,-0.049999997,0.68,0.0,0,nan,nan,3,0,1,10,0
259446445,1646740496819000,401538993,1162613217,46310,46310,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,-0.01,0.66999996,0.0,0,nan,nan,3,0,1,10,0
259946472,1646740497319000,401538991,1162613217,45916,45916,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.08,-0.02,0.64,0.0,0,nan,nan,3,0,1,10,0
260446167,1646740497819000,401538993,1162613221,45694,45694,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,-0.04,0.07,0.55,0.0,0,nan,nan,3,0,1,10,0
260946312,1646740498319000,401538993,1162613221,45639,45639,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.03,0.049999997,0.42,0.0,0,nan,nan,3,0,1,10,0
261445930,1646740498819000,401538988,1162613220,45331,45331,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.0,-0.02,0.39,0.0,0,nan,nan,3,0,1,10,0
261946549,1646740499319000,401538985,1162613225,45491,45491,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.08,0.0,-0.08,-0.01,0.0,0,nan,nan,3,0,1,10,0
262446034,1646740499819000,401538994,1162613216,45420,45420,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.03,0.03,-0.28,0.0,0,nan,nan,3,0,1,10,0
262946463,1646740500319000,401538992,1162613224,45196,45196,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,-0.04,-0.29999998,0.0,0,nan,nan,3,0,1,10,0
263446020,1646740500819000,401538994,1162613215,45410,45410,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,0.049999997,-0.049999997,0.01,0.0,0,nan,nan,3,0,1,10,0
263945993,1646740501319000,401538997,1162613219,45273,45273,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,-0.02,-0.06,0.21,0.0,0,nan,nan,3,0,1,10,0
264446636,1646740501819000,401538993,1162613212,45244,45244,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,-0.03,0.02,-0.08,0.0,0,nan,nan,3,0,1,10,0
264946524,1646740502319000,401538992,1162613220,45273,45273,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.049999997,-0.04,0.03,-0.02,0.0,0,nan,nan,3,0,1,10,0
265446278,1646740502819000,401538994,1162613212,45414,45414,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,0.02,-0.03,0.0,0,nan,nan,3,0,1,10,0
265946343,1646740503319000,401538993,1162613217,45289,45289,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,-0.01,-0.01,-0.06,0.0,0,nan,nan,3,0,1,10,0
266446824,1646740503819000,401538995,1162613219,45259,45259,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.06,0.049999997,0.04,-0.04,0.0,0,nan,nan,3,0,1,10,0
266946066,1646740504319000,401538992,1162613209,45413,45413,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.04,-0.04,0.01,-0.07,0.0,0,nan,nan,3,0,1,10,0
267446371,1646740504819000,401538995,1162613219,45381,45381,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.03,0.01,0.03,0.0,0,nan,nan,3,0,1,10,0
267950334,1646740505323000,401538999,1162613217,45391,45391,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.07,-0.06,-0.04,0.01,0.0,0,nan,nan,3,0,1,10,0
268450544,1646740505823000,401538991,1162613216,45420,45420,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.03,0.01,-0.03,0.02,0.0,0,nan,nan,3,0,1,10,0
268949987,1646740506323000,401538999,1162613213,45429,45429,0.25,0.5,0.29999998,0.39999998,0.0,0.0,0,0,0.02,0.01,0.02,-0.049999997,0.0,0,nan,nan,3,0,1,10,0
