timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
107052437,107052260,1310988,1310988,-8.020886e-05,-0.0005704757,0.00022721438,-0.004978221,-0.0011848535,-0.037435908,3939,3864,0,0
107552578,107552402,1310988,1310988,-0.00023304716,-0.0001731335,-8.7244676e-05,-0.004231871,-0.000587662,-0.040251534,4094,4011,0,0
108052339,108052160,1310988,1310988,6.4605774e-05,5.4572236e-05,0.00021781304,-0.004693926,-0.00089338294,-0.03673063,4185,3914,0,0
108548695,108548516,1310988,1310988,0.00012677083,9.0146124e-05,-0.00014740769,-0.004806297,-0.00019570011,-0.040085476,3860,3984,0,0
109048560,109048383,1310988,1310988,0.00020112218,8.641543e-05,0.00015907832,-0.0038620604,-0.0012292684,-0.036276437,3852,3856,0,0
109548604,109548428,1310988,1310988,7.138805e-05,-0.00030531033,3.2123015e-05,-0.004597909,-0.0017658604,-0.03625329,4059,3845,0,0
110052716,110052531,1310988,1310988,-0.0002404764,0.00022942075,-0.00015454442,-0.0041468353,-8.1821105e-05,-0.038354665,3977,4003,0,0
110552550,110552376,1310988,1310988,0.00034051805,-0.00012636154,0.00014028205,-0.00471591,0.0010599798,-0.036818426,4034,3869,0,0
111052918,111052743,1310988,1310988,-0.00020316288,6.145829e-05,-8.016765e-05,-0.0047124643,-0.0008102152,-0.033161942,4091,3578,0,0
111553075,111552890,1310988,1310988,-0.00017956515,-0.0001856998,-7.7327386e-05,-0.0056748744,0.0011827343,-0.046313524,4004,4771,0,0
112048823,112048642,1310988,1310988,-0.00020791517,-0.00046357207,0.00019654393,-0.0041623097,-0.0012668467,-0.036344856,3861,3904,0,0
112548894,112548718,1310988,1310988,-0.0002722443,-1.2978748e-07,0.00019193099,-0.0037290882,-0.0010379975,-0.035808954,3861,3934,0,0
113048665,113048481,1310988,1310988,-0.0001401057,-0.0003577623,6.521469e-05,-0.005098689,0.0003193495,-0.038043372,3862,3967,0,0
113552266,113552088,1310988,1310988,-0.00040477817,-0.0003447722,-0.00016094853,-0.008494944,-0.0005982738,-0.07425685,4078,7876,0,0
114052360,114052182,1310988,1310988,-0.00023951357,-0.0005452049,0.000105566454,-0.0043636872,-0.0007085169,-0.035462033,4039,3584,0,0
114552864,114552687,1310988,1310988,-0.0003775094,-0.00014745258,-6.713133e-06,-0.003146724,4.261362e-05,-0.036619335,4133,3962,0,0
115052526,115052350,1310988,1310988,-0.00062371365,-0.0005451391,0.00022848508,-0.004175187,0.00066280144,-0.037598092,3988,3952,0,0
115549313,115549136,1310988,1310988,-0.0019270855,-0.00072940945,0.0018380891,-0.0038221034,-0.0009109358,-0.023833828,4226,3957,0,0
116048398,116048119,1310988,1310988,-0.00038670067,-0.0006804584,0.00067164097,-0.0025749437,-0.00080340804,-0.021972982,7367,4438,0,0
116548933,116548654,1310988,1310988,0.0006641023,-0.0002272662,-0.00080473913,-0.0020699087,-0.0011609257,-0.029042274,3950,3940,0,0
117048942,117048768,1310988,1310988,0.000386638,-0.00011941586,-0.00032058373,-0.0027261938,-0.0013654805,-0.034343347,3766,4035,0,0
117549168,117548992,1310988,1310988,-1.0302863e-05,3.5849152e-05,-7.381081e-05,-0.0023691682,-0.00020906495,-0.03308555,3883,3871,0,0
118052969,118052790,1310988,1310988,0.00016235201,-0.00019928545,-6.073774e-05,-0.0004213041,-0.00056251395,-0.03232828,3985,4013,0,0
118549415,118549236,1310988,1310988,0.00019192215,-8.6624386e-05,-0.0002504419,-0.0018763256,-0.00083087606,-0.034387205,4547,3987,0,0
119049009,119048833,1310988,1310988,0.00033747996,-0.00021140039,-0.0012787497,-0.0014169428,-0.00030182334,-0.030234164,3783,4007,0,0
119548590,119548411,1310988,1310988,-0.0003393979,-1.0011002e-05,-0.0028910309,-0.00082209444,2.8065044e-05,-0.03265922,3492,3974,0,0
120049307,120049130,1310988,1310988,0.00034622027,7.545022e-05,-0.006152857,0.00013975981,-0.0027256028,-0.03498826,4319,3998,0,0
120549031,120548857,1310988,1310988,-0.0023175518,-0.00012440592,-0.006052917,1.6384035e-06,-0.00092585053,-0.04996093,3977,3903,0,0
121049330,121049151,1310988,1310988,-0.00021750433,0.0010229382,-0.0023726735,-0.0002433282,-0.0017930942,-0.05074366,3902,4007,0,0
121553229,121553053,1310988,1310988,0.00014364692,5.2894593e-05,0.0009367607,-0.0012199766,-0.0018943193,-0.056303732,3861,4732,0,0
122049346,122049170,1310988,1310988,0.00084440695,-0.00042730756,0.005224795,0.0006357868,-0.00034344947,-0.041557994,4576,3959,0,0
122549267,122549088,1310988,1310988,-0.00017333374,-0.0015456788,0.0013041123,-0.00019181953,-0.0003806737,-0.056909274,4599,4001,0,0
123049394,123049211,1310988,1310988,0.0006496645,8.752865e-05,0.004469098,-0.02056962,-0.021863557,-0.095256805,4010,3817,0,0
123548639,123548459,1310988,1310988,8.8914625e-05,-0.00025426887,-0.0013886148,-0.00038373162,0.00019395382,-0.034628674,3884,3743,0,0
124049415,124049135,1310988,1310988,-8.2558785e-05,-0.0016953009,1.4267571e-05,0.0007436043,-0.00024101963,-0.035890084,4104,3532,0,0
124549382,124549202,1310988,1310988,0.00030859705,0.0012057199,0.00032148333,0.00041440022,-0.00020281479,-0.037969843,3916,3932,0,0
125053468,125053290,1310988,1310988,0.00014669762,0.0007565189,0.0043801293,-0.000705222,-5.7018297e-05,-0.040493805,4002,3887,0,0
125553474,125553299,1310988,1310988,0.0019235257,0.00039841872,0.0043548485,-0.00081125303,-0.0020558015,-0.040217888,3877,4133,0,0
126048998,126048822,1310988,1310988,-0.0011565163,0.00086374424,0.0024641163,-0.001580856,-0.0012619107,-0.037951495,3383,3897,0,0
126549645,126549465,1310988,1310988,-0.0008903547,-0.0016994943,0.002716758,-0.0006721227,-0.0008678684,-0.0396695,3927,3867,0,0
127049417,127049239,1310988,1310988,0.00089017826,0.0009249789,-0.0014915392,-0.0012506482,-0.000830389,-0.041576397,4488,4074,0,0
127549431,127549137,1310988,1310988,-0.00028859254,0.0015571276,-0.00034985016,-0.0026222235,-0.0010199407,-0.039768424,3563,3947,0,0
128049424,128049248,1310988,1310988,0.00064795953,0.000291796,-0.0003685892,-0.0040876786,0.00015894925,-0.038083665,3975,3950,0,0
128548848,128548672,1310988,1310988,0.00037969663,0.00017005569,-2.1738006e-05,-0.0048600887,-0.0007077847,-0.038473863,3446,3977,0,0
129053200,129053025,1310988,1310988,-0.0003678289,-0.00024035305,-0.0004854001,-0.0033447058,0.0006177972,-0.034148242,3889,3587,0,0
129549516,129549342,1310988,1310988,7.076311e-05,-7.746991e-05,0.00018416464,-0.0039489204,-0.00047144786,-0.03781381,3897,3994,0,0
130049518,130049345,1310988,1310988,2.029797e-05,-0.00014134272,0.00010211631,-0.0040746247,-0.000532625,-0.03902265,4134,3918,0,0
130549593,130549419,1310988,1310988,-0.000304617,2.326293e-05,0.00016421231,-0.0033047237,-0.0011777915,-0.04011139,3937,4078,0,0
131048825,131048649,1310988,1310988,0.0001308837,0.0009622703,0.00051948975,-0.0041738427,-0.002051583,-0.045959573,6809,4853,0,0
131549625,131549450,1310988,1310988,-2.7223512e-05,0.000119642566,7.149753e-05,-0.0032868688,-0.0011442222,-0.03762902,3929,3868,0,0
132053705,132053511,1310988,1310988,0.0002647037,0.00048636715,-1.808444e-05,-0.0042228857,-0.0011874612,-0.036308657,4224,3743,0,0
132553811,132553628,1310988,1310988,-0.0002803292,-0.00016936767,0.00047825923,-0.0041242205,-0.0016771593,-0.03561378,4146,3800,0,0
133049465,133049290,1310988,1310988,0.00029277668,0.00054210844,-7.180223e-05,-0.0039247717,-0.0010029982,-0.036740497,4015,3879,0,0
133549511,133549331,1310988,1310988,0.0006287105,4.700609e-05,-4.17603e-05,-0.0050836476,-0.0012714099,-0.043005325,7547,4458,0,0
134049625,134049450,1310988,1310988,0.00029643025,-1.8430635e-05,0.000117203504,-0.00502069,-0.00013131968,-0.039630193,4012,4132,0,0
134549473,134549294,1310988,1310988,5.7961402e-05,0.000103325154,-0.00016561447,-0.0041019754,-0.00083227304,-0.039206244,4138,4065,0,0
135049602,135049427,1310988,1310988,-0.00011310147,0.0007826184,0.00035978117,-0.0046532294,-0.0013580525,-0.032371543,3898,3445,0,0
135553721,135553535,1310988,1310988,8.008978e-05,0.00013851387,0.00010395441,-0.0034985787,-0.0014477448,-0.038220737,4032,3914,0,0
136053479,136053303,1310988,1310988,-0.00056267495,0.0001177608,0.0010218739,-0.0044207643,-0.00097271876,-0.038844064,4019,4241,0,0
136549009,136548834,1310988,1310988,0.000112101516,-0.0005048612,-0.000149184,-0.009143361,-5.953329e-05,-0.07861555,3804,8087,0,0
137049722,137049538,1310988,1310988,-0.00030563178,3.4798548e-05,0.00024209646,-0.003523716,-0.00070469436,-0.037496686,3982,4076,0,0
137549661,137549480,1310988,1310988,-0.0003401903,0.00022501047,0.00017166564,-0.010792454,-0.0020801402,-0.07397549,4529,7582,0,0
138049694,138049512,1310988,1310988,0.0005957718,-3.859131e-06,0.00017118975,-0.0042882953,-0.00076249946,-0.026904713,4501,3855,0,0
138549650,138549470,1310988,1310988,-0.00045413186,0.00065691763,0.00026415713,-0.005265129,-0.001253641,-0.031772688,3973,4022,0,0
139050165,139049990,1310988,1310988,0.00035352487,6.734577e-05,-0.00013129276,-0.0041353046,-0.0013307247,-0.032409262,4373,3799,0,0
139553827,139553650,1310988,1310988,0.00027144363,0.0004148948,-5.5281093e-05,-0.0034665612,0.0008994017,-0.035476204,4060,4062,0,0
140049455,140049279,1310988,1310988,-0.0001455961,-4.2233583e-05,0.00010959478,-0.00249647,-0.001333722,-0.037743185,4061,4067,0,0
140549775,140549595,1310988,1310988,0.00048099217,0.00022829625,0.000115458024,-0.0016347197,-0.001911424,-0.038017336,3834,4125,0,0
141050058,141049882,1310988,1310988,0.0020446714,0.0002255635,0.0038443655,-0.00033076789,-0.0011958557,-0.037596293,3953,3930,0,0
141549569,141549395,1310988,1310988,-0.0010198237,9.570282e-05,0.003408723,-0.0006725756,-0.0007983046,-0.037210673,3500,3987,0,0
142049474,142049298,1310988,1310988,-0.0014555313,0.0010940696,0.0035851398,-0.00028810307,-0.000101376005,-0.03783645,3869,4003,0,0
142549967,142549790,1310988,1310988,-0.00054914993,-0.00039092134,0.0023799725,-0.0020876878,-0.0006503614,-0.03925177,3851,4186,0,0
143053800,143053621,1310988,1310988,0.0009256076,-0.0011797865,-0.0011260218,-0.0019036094,-0.00097995,-0.039290242,3484,3985,0,0
143549948,143549774,1310988,1310988,-0.0003294766,-0.00036685684,0.00014289262,-0.0015074568,0.0013269718,-0.037947927,4460,3835,0,0
144049999,144049823,1310988,1310988,-0.0007804543,0.00069829595,9.663643e-05,-0.003871153,-0.0012209055,-0.039774958,3821,3992,0,0
144550085,144549903,1310988,1310988,-0.0006809752,0.00012985697,-0.00010149022,-0.003837063,-8.750601e-05,-0.037301682,3873,3998,0,0
145049993,145049817,1310988,1310988,-0.0007127969,9.398448e-05,9.182993e-06,-0.0042760596,-0.001619644,-0.03778222,3923,4023,0,0
145550120,145549941,1310988,1310988,-0.00021818621,7.545689e-05,0.0004594595,-0.0052718585,-0.0007489388,-0.041292783,4519,4120,0,0
146049674,146049493,1310988,1310988,0.00029166916,-0.00030826713,0.000102366066,-0.004028712,-0.0016948604,-0.036208227,3415,4005,0,0
146550078,146549902,1310988,1310988,1.1490117e-06,1.6161191e-06,0.00024994885,-0.0034156379,-0.0002144963,-0.038695928,3810,3961,0,0
147049419,147049242,1310988,1310988,0.00015245727,-0.00023311516,-9.901293e-05,-0.007045879,-0.0003976413,-0.06824447,3845,7251,0,0
147550341,147550162,1310988,1310988,-0.0010806493,0.00041059207,5.6413057e-05,-0.0038141038,-0.0005633189,-0.03962355,3884,4134,0,0
148050335,148050160,1310988,1310988,9.3501934e-05,0.00038246432,-1.3828419e-05,-0.00352432,-0.0003866231,-0.037768662,3880,4004,0,0
148549884,148549707,1310988,1310988,0.00084981846,-0.00020512471,6.4808484e-07,-0.005615245,-0.0019474633,-0.05035493,7266,5030,0,0
149050422,149050242,1310988,1310988,-0.0003760301,-0.00017954555,6.393856e-05,-0.0041956366,-0.00046952508,-0.040062208,4685,4076,0,0
149550391,149550104,1310988,1310988,-0.00019906019,-0.00016610588,-1.2229928e-05,-0.0036529263,-0.0005035705,-0.03828781,3996,3896,0,0
150050293,150050111,1310988,1310988,-0.00033894723,-1.6708636e-05,0.00017522855,-0.0029207869,-0.0008029668,-0.03703824,3945,3941,0,0
150550376,150550189,1310988,1310988,-0.00023536084,0.0005339869,-1.944897e-05,-0.004654379,-0.00034548508,-0.035239484,4059,3619,0,0
151049568,151049394,1310988,1310988,-0.00021934138,0.00014045418,-0.0001599071,-0.0050090263,-0.0011350069,-0.042801846,6904,4591,0,0
151550247,151550070,1310988,1310988,-1.7320961e-05,-4.333278e-05,-4.5306515e-05,-0.0033847431,-0.0011371006,-0.03533078,3936,3846,0,0
152050392,152050217,1310988,1310988,-0.00023046022,-2.0495889e-05,-0.00016451451,-0.002934705,-0.00014277927,-0.038473796,3989,3884,0,0
152550231,152550052,1310988,1310988,0.00056095363,0.00013273889,0.00018794938,-0.0045538144,-0.0016005477,-0.035756506,3988,3891,0,0
153049861,153049683,1310988,1310988,-0.0003082082,0.00040660801,9.3042065e-05,-0.0035971925,-0.0009398519,-0.03880218,4016,3964,0,0
153550420,153550241,1310988,1310988,-0.00026341018,-6.641603e-05,0.00018885231,-0.0048842942,-0.0012111389,-0.037182648,3882,3992,0,0
154050468,154050289,1310988,1310988,0.00025948326,0.00032199442,0.00017994092,-0.003609641,-0.00058949087,-0.034649163,3878,3634,0,0
154550048,154549872,1310988,1310988,1.1697385e-06,0.00037146514,0.00024510227,-0.0048808064,-0.001376118,-0.03857783,3843,4051,0,0
155050592,155050416,1310988,1310988,0.00056929037,0.00022504221,-9.5774754e-05,-0.0032949853,-0.00027950114,-0.039234594,4088,4072,0,0
155550441,155550265,1310988,1310988,-0.00039083968,0.00027321573,0.00014916426,-0.0041611083,-0.0019449028,-0.035932176,4018,3897,0,0
156050344,156050167,1310988,1310988,-0.00025428357,0.00025276095,0.00030277378,-0.0048175943,-0.0013269909,-0.037157554,4000,4013,0,0
156550530,156550351,1310988,1310988,-0.00011593219,0.00017409502,-1.9467681e-05,-0.0062001008,-0.0014610538,-0.039568055,3563,4133,0,0
157054006,157053830,1310988,1310988,-0.0017191303,-0.00010095628,0.00032130504,-0.0039949655,-3.0332988e-06,-0.030898578,4149,3330,0,0
157550558,157550379,1310988,1310988,-7.2378665e-05,-0.0007245811,0.00014716554,-0.004628126,-0.0007726826,-0.035918735,3965,3663,0,0
158050353,158050171,1310988,1310988,-0.00034026665,1.4451531e-05,-4.5478944e-05,-0.0049803094,-0.0004556618,-0.032322932,3974,3502,0,0
158550524,158550347,1310988,1310988,0.00014512803,-0.0002484527,-0.00012355499,-0.0050932467,-0.00045110492,-0.040760856,3781,4290,0,0
159050055,159049880,1310988,1310988,-0.0004631061,-7.390422e-05,-0.00017617826,-0.0038981156,-0.0006101323,-0.03690913,3754,3753,0,0
159550641,159550461,1310988,1310988,-6.348609e-05,0.00025412743,-0.0002105069,-0.0050083445,-0.0023693969,-0.04108907,3651,4336,0,0
160050568,160050388,1310988,1310988,-0.00062379945,0.00012394603,0.0011269129,-0.0038424144,-0.0014349528,-0.035026904,8612,3763,0,0
160550663,160550484,1310988,1310988,-0.00016365961,2.2354247e-05,0.00024680095,-0.003937339,-0.00019997013,-0.038219657,3858,3992,0,0
161050390,161050204,1310988,1310988,-0.00045617862,-1.4069671e-05,0.0001369352,-0.0059245513,0.00016518569,-0.039019268,3906,4113,0,0
161550301,161550121,1310988,1310988,-2.3365736e-05,-0.00010972535,0.00020209464,-0.003927318,-0.0010110501,-0.03753873,3450,3991,0,0
162050720,162050540,1310988,1310988,0.00046939138,-0.0002429104,0.00018819737,-0.004037226,-0.0016510154,-0.04006809,3830,4027,0,0
162550882,162550707,1310988,1310988,-0.00055514975,-0.00031442227,0.00028923908,-0.005356805,-0.00086732104,-0.035072044,3883,3692,0,0
163050186,163050011,1310988,1310988,0.00026854724,0.000484848,0.00015244147,-0.004289907,-0.0010823176,-0.03873339,3997,4111,0,0
163551195,163551019,1310988,1310988,-0.00011539314,-0.0007141818,7.689075e-05,-0.0038540761,-0.00024645252,-0.03897765,4495,4030,0,0
164046972,164046795,1310988,1310988,0.00010003444,0.00017622104,-3.9275295e-05,-0.004428512,-0.0012114374,-0.04171001,4005,4587,0,0
164550878,164550700,1310988,1310988,0.00044514833,-0.0009683686,2.00998e-05,-0.0052687014,-0.001365127,-0.035522413,4425,4008,0,0
165050809,165050634,1310988,1310988,-0.00020866097,-2.5995253e-06,6.29843e-05,-0.0042952336,-0.0012680588,-0.039839245,3832,4099,0,0
165550757,165550578,1310988,1310988,-7.3972675e-05,0.000113941125,0.0004707756,-0.0031872438,-0.0022182176,-0.039007783,3894,3975,0,0
166051009,166050834,1310988,1310988,-1.8529503e-05,-0.0006219587,-1.3634539e-06,-0.0034833364,-0.00023219382,-0.038929842,3986,3871,0,0
166550930,166550754,1310988,1310988,-0.00021636217,0.00020537435,-0.00038506513,-0.004149818,-0.0016245896,-0.037181124,3901,3962,0,0
167050487,167050311,1310988,1310988,-0.00041384078,0.00049559586,2.1857597e-05,-0.004086106,-0.0016536554,-0.036981292,4096,3992,0,0
167546904,167546728,1310988,1310988,-1.7730072e-05,0.00026085708,-8.513063e-05,-0.0033748068,-0.0011611793,-0.041204702,3961,4332,0,0
168051013,168050835,1310988,1310988,0.00016666537,0.00040721722,-2.9184946e-05,-0.0042975834,-0.00070447143,-0.03749198,3917,3982,0,0
168550881,168550708,1310988,1310988,0.00048348948,5.9179216e-05,-7.434499e-05,-0.0045196726,-0.0016043324,-0.035308313,3988,3845,0,0
169051173,169050949,1310988,1310988,-1.1871099e-05,-0.00023293057,0.00023073175,-0.004216341,0.00017376183,-0.037640806,3959,4041,0,0
169546639,169546453,1310988,1310988,-0.00034536433,0.00019200973,0.00019168328,-0.0042780377,-0.0010463741,-0.03908717,4047,3905,0,0
170051293,170051116,1310988,1310988,-4.0790466e-05,-0.00031831444,0.0003894125,-0.0040105786,-0.0016934212,-0.039876208,4094,4035,0,0
170551233,170551011,1310988,1310988,2.0980222e-05,0.0012885147,0.000241508,-0.0036606123,-0.0017976841,-0.03876222,4122,3998,0,0
171050545,171050369,1310988,1310988,-6.728483e-05,-0.0003990408,-3.0576066e-05,-0.002862591,-0.0017427292,-0.03798019,4005,3948,0,0
171550591,171550416,1310988,1310988,3.2865508e-05,0.00034919856,-0.00015241563,-0.0027176742,-0.0011563866,-0.037754137,3500,4007,0,0
172051306,172051130,1310988,1310988,-0.00055844337,-3.7315935e-05,-0.00012659818,-0.001711409,-0.0004755304,-0.03138037,4062,3304,0,0
172551161,172550985,1310988,1310988,-0.00058154203,0.00027724492,-0.0004298047,-0.0025414946,-0.0025073753,-0.03925897,3864,4128,0,0
173051076,173050900,1310988,1310988,0.0023997428,0.00016872623,0.00046345138,-0.00035850776,-0.0017084642,-0.056769628,6731,5029,0,0
173550703,173550519,1310988,1310988,0.0014500995,0.0005435334,0.0047420994,-0.0024316001,-0.0016949615,-0.039561566,3932,4035,0,0
174051081,174050907,1310988,1310988,-0.0011880773,0.00025810974,0.0034874026,-0.0020808342,-0.0015023878,-0.03653523,3903,3989,0,0
174551084,174550907,1310988,1310988,0.00011223309,-0.0006125852,0.0033808888,-0.0014773575,-0.00172808,-0.030600341,4023,3334,0,0
175047192,175047018,1310988,1310988,0.00014541866,-0.0004442151,0.003050362,-0.000105751926,-0.00034425102,-0.039604995,3960,4242,0,0
175550534,175550359,1310988,1310988,0.0001773313,-0.0017254326,-0.00051229435,-0.0024138535,-0.003010627,-0.07430131,3933,7671,0,0
176051405,176051214,1310988,1310988,0.00046508937,0.0004334435,-0.00031142368,-0.0019068519,-0.0011374087,-0.04058471,4419,4192,0,0
176550824,176550648,1310988,1310988,-0.00030417205,0.0024368952,-0.00011809973,-0.0034961726,-0.0008937547,-0.038910773,4011,3975,0,0
177050721,177050540,1310988,1310988,-0.00042499875,-0.00034017573,0.00012281188,-0.0026698417,-0.0017462698,-0.037290283,3503,3864,0,0
177551290,177551113,1310988,1310988,-0.00033842033,-2.9398014e-05,0.00013212208,-0.0042596543,0.00018206493,-0.03652991,3902,3819,0,0
178051465,178051291,1310988,1310988,-0.00031488424,-0.0001549302,0.00012294648,-0.0044001797,-0.00082171446,-0.039701503,3948,3930,0,0
178547320,178547141,1310988,1310988,-0.0004123718,0.0002507439,-2.8123779e-05,-0.0029391227,-0.0011389774,-0.036657587,3962,3870,0,0
179050797,179050617,1310988,1310988,0.00036161405,-0.00069967937,0.00021335187,-0.004040791,-0.0014752976,-0.037031114,3410,4024,0,0
179551423,179551241,1310988,1310988,0.00027234477,-0.00026951297,0.00018648028,-0.004988194,-0.0016460777,-0.036847442,3883,3976,0,0
180050972,180050798,1310988,1310988,-9.149783e-05,6.434612e-05,0.00013451767,-0.0036886649,-0.0009153912,-0.03689986,3975,3893,0,0
180551399,180551222,1310988,1310988,-0.00036435164,0.00015878052,0.00050456874,-0.0042432444,-0.0006922944,-0.036392264,3996,3834,0,0
181051483,181051307,1310988,1310988,8.527064e-05,-7.595894e-05,0.00019119594,-0.0037963744,-0.00149802,-0.039637662,4320,4118,0,0
181551287,181551109,1310988,1310988,-7.374343e-05,3.5964422e-06,-8.728315e-05,-0.004138557,-0.0007624382,-0.039477535,3408,4150,0,0
182047181,182046954,1310988,1310988,-0.00072709005,-8.575244e-05,0.00013176487,-0.0039038295,-0.00085692824,-0.035147656,3965,3785,0,0
182551000,182550825,1310988,1310988,-1.6682707e-05,-3.4006713e-05,0.0005834958,-0.0053776717,-0.0014508332,-0.034975104,3629,3726,0,0
183051454,183051277,1310988,1310988,-0.00020462631,-0.00068423717,-0.00016582965,-0.0045305793,-0.0002507453,-0.038057547,3792,4002,0,0
183551130,183550954,1310988,1310988,-0.0002642035,-0.0001891303,0.0007126666,-0.004492077,-0.0018062724,-0.037264448,3603,3991,0,0
184051615,184051440,1310988,1310988,-0.00017865917,-1.8318196e-05,0.00027781032,-0.0044111027,-0.00091102446,-0.037852474,3896,4021,0,0
184551327,184551150,1310988,1310988,0.00030019812,2.4400737e-05,0.0002739226,-0.0043581664,-0.0015205718,-0.035285957,3953,3808,0,0
185051478,185051299,1310988,1310988,0.0001476269,-0.000104660314,2.962276e-05,-0.0045053414,-0.000805156,-0.03654129,3979,4016,0,0
185547024,185546848,1310988,1310988,-0.0018778769,-0.0022448145,-0.0005780091,-0.0035148882,-0.00091662025,-0.03515274,7514,3984,0,0
186051674,186051495,1310988,1310988,-0.0006762405,-0.00030979016,0.00027810017,-0.0042623663,-0.0014050093,-0.037409067,3856,4101,0,0
186551388,186551207,1310988,1310988,-0.00075431546,0.00013535288,-4.0923837e-06,-0.0040894877,-0.0012651326,-0.033349495,4080,3579,0,0
187051811,187051637,1310988,1310988,-0.00018725789,0.00053844927,-0.00016501441,-0.0048984825,-0.0009816893,-0.038727146,3853,3991,0,0
187551638,187551457,1310988,1310988,0.00037345666,4.0125036e-05,0.00021223498,-0.004176503,-0.0006704039,-0.03823505,4434,3915,0,0
