timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
188051425,188051251,1310988,1310988,0.0006130396,-0.0001571776,0.00041199033,-0.004920293,-0.0007595621,-0.036609557,3711,3889,0,0
188551400,188551217,1310988,1310988,0.00019223819,0.0008070251,0.00032867465,-0.004691231,-0.00067735475,-0.036384623,3818,3990,0,0
189047904,189047623,1310988,1310988,-0.00018044475,3.2607124e-05,0.0004781109,-0.0042337044,-0.00089497486,-0.0365931,3694,4041,0,0
189551405,189551225,1310988,1310988,6.3998006e-05,2.3123326e-05,0.00011525629,-0.0042453036,-0.0012084747,-0.03549406,3908,3891,0,0
190051674,190051494,1310988,1310988,-0.00020622918,-3.9732633e-05,0.00018543955,-0.004401963,-0.00033571757,-0.037724733,3897,3984,0,0
190551813,190551638,1310988,1310988,0.00039156136,-0.00031810792,0.0004368063,-0.003176655,-0.0010317398,-0.037568968,3743,4061,0,0
191051760,191051579,1310988,1310988,-0.000112903166,-0.00011269419,-4.2579053e-05,-0.0039542713,-0.00017001673,-0.03514401,3951,3867,0,0
191552018,191551843,1310988,1310988,0.00038892313,-4.932411e-06,0.00030127185,-0.0048083407,-0.0010908039,-0.03916799,3916,4046,0,0
192051516,192051341,1310988,1310988,-0.00022233432,0.00021830045,0.00020412146,-0.0038815269,-0.0018046264,-0.03250033,3887,3384,0,0
192548078,192547902,1310988,1310988,0.00019833712,0.00056576874,2.080648e-05,-0.004917126,-0.0011298141,-0.043325495,3291,4647,0,0
193048337,193048008,1310988,1310988,0.0005473939,-0.0003153456,4.919152e-05,-0.0031130977,-0.0014042065,-0.045217194,3928,4679,0,0
193548055,193547879,1310988,1310988,0.0001970776,0.0008936997,-1.2550727e-05,-0.001055017,-0.00043600702,-0.038363893,3903,3974,0,0
194051779,194051600,1310988,1310988,-0.0009488296,-0.00029750974,9.070587e-05,-0.0024435818,-0.0014569316,-0.037307482,3847,3927,0,0
194552107,194551931,1310988,1310988,-0.00049142045,0.0006391392,-0.000451804,-0.00013190867,-0.0012643161,-0.037516583,3890,4044,0,0
195051879,195051701,1310988,1310988,-4.237612e-05,0.00016285083,-0.00025640265,-0.0020155846,-0.0012632017,-0.03686782,3879,3897,0,0
195552139,195551961,1310988,1310988,-0.00030029519,-0.00022493108,8.18675e-05,0.0002372563,-0.0016016874,-0.036253806,4120,3860,0,0
196048067,196047885,1310988,1310988,0.00016329979,-0.00043688517,8.2869796e-05,-0.0012781924,-0.00034561526,-0.03091908,3847,3837,0,0
196548411,196548124,1310988,1310988,-2.7568176e-05,-0.00035430683,0.00054986554,-0.0020549074,0.00029940266,-0.03573813,3905,3786,0,0
197052109,197051934,1310988,1310988,-0.00012850054,-0.00065448874,0.00015318136,-0.0005092879,-0.00041711947,-0.041040853,3882,3927,0,0
197551424,197551247,1310988,1310988,0.0004040275,0.0004035423,-0.00011057766,-0.0018986821,-0.00053132727,-0.03641418,3832,3812,0,0
198051981,198051805,1310988,1310988,-0.00024273628,-4.7846906e-06,7.559669e-05,-0.0010351283,-0.0015854654,-0.033919908,3865,3800,0,0
198547980,198547802,1310988,1310988,-0.0002897133,-0.0005081811,-0.00012998041,-0.0012470159,-0.0016943101,-0.034743115,3922,3687,0,0
199052416,199052222,1310988,1310988,-9.280461e-05,-0.00021743527,0.00015120055,-0.0008836657,-0.00014437149,-0.03829307,3975,4085,0,0
199548473,199548297,1310988,1310988,0.00054834096,-0.00012459692,0.0005556757,-0.0002483224,-0.00088786037,-0.04026198,3889,4179,0,0
200048481,200048301,1310988,1310988,0.00018177414,-0.0003074939,8.962087e-05,-0.0004052654,-0.00035269163,-0.040787995,3992,4362,0,0
200548384,200548209,1310988,1310988,0.0004449553,6.652536e-05,0.000657812,-0.0010729628,-0.0015770852,-0.042220093,4121,4522,0,0
201052573,201052398,1310988,1310988,-5.5505065e-05,-5.9869897e-05,-0.00019565393,-0.0026635467,-0.000913042,-0.06906438,5078,7150,0,0
201552437,201552261,1310988,1310988,8.0165504e-05,0.00022378271,0.00032214905,-0.0005526233,-0.0019110357,-0.037217487,4223,3834,0,0
202052043,202051864,1310988,1310988,0.000586154,-0.0001575308,0.0003065699,-0.0012858378,-0.0013581602,-0.038403884,4128,4068,0,0
202552303,202552123,1310988,1310988,-0.00012746865,0.00010065351,0.00023818547,-0.00014201035,-0.00077210134,-0.03766558,4044,4103,0,0
203048544,203048367,1310988,1310988,0.00039215782,0.00019043975,0.00012454939,-0.0006179353,0.00025594453,-0.03655379,4009,3982,0,0
203548380,203548098,1310988,1310988,0.00018263604,7.7436634e-05,0.00023202888,-0.0006350396,-0.00020274408,-0.033687115,4112,3556,0,0
204047953,204047777,1310988,1310988,6.7255845e-05,-0.0006030923,0.00026805402,-0.0004460845,-0.00055982725,-0.032605767,4138,3440,0,0
204552141,204551967,1310988,1310988,-3.4868306e-05,0.00028721613,-5.4366e-05,-0.0007061957,-0.0014004399,-0.036156133,4016,3941,0,0
205052332,205052153,1310988,1310988,4.5843488e-05,-0.00015352281,0.00014443995,-0.0014088153,-0.0014223508,-0.037014127,4655,3962,0,0
205551647,205551465,1310988,1310988,-0.0002163232,-4.059945e-05,0.00016355889,-0.0012509356,-0.00077334704,-0.07450888,3862,7715,0,0
206052411,206052231,1310988,1310988,-6.295108e-05,-0.00014174411,1.5163256e-05,-0.001551394,-0.0016624655,-0.036580577,3986,3869,0,0
206548068,206547886,1310988,1310988,0.00047886654,-0.00024031958,9.7436685e-05,-0.0005192494,-0.00080013345,-0.031069232,4166,3320,0,0
207048706,207048525,1310988,1310988,0.00011251333,-6.0771e-05,-0.00037796955,-0.0015857829,-0.0014296422,-0.0447425,3986,4665,0,0
207548727,207548536,1310988,1310988,-0.00014062245,-0.00026032794,0.0003430926,-0.0014183114,-0.0005283755,-0.040224463,3996,4116,0,0
208052118,208051940,1310988,1310988,-0.000774465,-0.00024084639,0.0002329115,-0.0009104669,-0.001579219,-0.038228765,3928,3979,0,0
208552637,208552457,1310988,1310988,-0.00039970368,-2.2086262e-05,0.00029889474,-0.00062669074,-0.00078035734,-0.038831268,4006,3997,0,0
209052364,209052185,1310988,1310988,0.00043887817,-0.0002424559,0.0004645603,-0.00097000634,-0.00083942,-0.038575325,3902,4035,0,0
209552672,209552492,1310988,1310988,-0.0003397988,0.00029588252,0.00043739576,-0.00042593371,2.7574077e-05,-0.04030604,4471,4122,0,0
210048534,210048358,1310988,1310988,-0.00093734096,0.000567992,-0.00013648359,-0.00031843645,-0.0011669858,-0.036354803,4028,3819,0,0
210548715,210548532,1310988,1310988,0.00016004572,0.000428122,0.00030710222,-0.0021304581,-0.001108104,-0.04261126,3968,4603,0,0
211048499,211048324,1310988,1310988,9.7458964e-05,-7.4646334e-05,0.0002421584,-0.002194718,-0.0015336171,-0.034733903,3919,3802,0,0
211552694,211552498,1310988,1310988,0.0004598875,0.00024044326,-0.00018164417,-0.0009408476,-0.0011031508,-0.036724024,3904,3901,0,0
212052685,212052501,1310988,1310988,0.00025422845,8.848794e-05,3.1050666e-05,-0.0016187727,6.634429e-05,-0.03526702,4046,3993,0,0
212552426,212552251,1310988,1310988,0.000119524775,0.0006595886,0.00029101464,-0.0013819742,-0.00095734524,-0.039070074,3898,4113,0,0
213052820,213052634,1310988,1310988,-0.0009511918,0.0004440303,0.00011228266,-0.0018368682,-0.00063726195,-0.03782061,4451,4174,0,0
213548707,213548526,1310988,1310988,0.00024797168,0.000103886836,0.00013820201,-0.0015929851,-0.0010553598,-0.04293542,4037,4578,0,0
214048774,214048588,1310988,1310988,0.00010739412,0.0005554561,0.00016159326,-0.00075679587,-0.0013121521,-0.03919498,3927,3987,0,0
214548678,214548496,1310988,1310988,0.0005418762,0.00010493417,0.00012029301,-0.0012559746,-0.0012172348,-0.035261057,3998,3822,0,0
215048712,215048533,1310988,1310988,4.1029416e-05,0.00010434497,0.00051840127,-0.0015705904,-0.0011568016,-0.037487052,3838,3860,0,0
215552923,215552747,1310988,1310988,-8.0477e-05,0.00020610137,-0.00012761595,-0.0014304483,-0.0010135353,-0.03788899,4227,4043,0,0
216052836,216052658,1310988,1310988,-0.00036543852,0.00024490347,7.2155635e-05,-0.0012104018,-0.0016444237,-0.03506195,4064,3735,0,0
216552769,216552590,1310988,1310988,-0.0006117142,0.0002867741,-0.00021880644,-0.00024581834,-0.00064952264,-0.0355778,4010,3823,0,0
217049085,217048910,1310988,1310988,-0.00042036813,-6.72495e-05,0.0004362836,0.00036469693,-0.0016229523,-0.041948963,4130,4525,0,0
217548966,217548790,1310988,1310988,-5.3305976e-05,0.00046192663,0.00016282088,-0.0012948627,-0.0007558444,-0.035234544,4113,3767,0,0
218044317,218044137,1310988,1310988,-0.0005773036,0.00041949967,-9.306104e-05,-0.000956579,-0.0021474727,-0.03738226,3707,4329,0,0
218549041,218548864,1310988,1310988,0.000518614,0.00025781195,0.00031927638,-0.0010102801,-0.0008832072,-0.03809514,3907,3973,0,0
219052802,219052611,1310988,1310988,6.0739352e-05,-0.000112043104,7.933774e-05,-0.000948626,-0.0014589044,-0.03796016,3967,3984,0,0
219552589,219552412,1310988,1310988,-5.1134924e-05,-6.170674e-05,8.924639e-05,-0.00051095017,-0.0016763194,-0.03806664,3871,4177,0,0
220053059,220052885,1310988,1310988,0.00012608067,0.00012438343,0.00035359894,-5.8110454e-05,-0.000514472,-0.03655602,4293,4007,0,0
220549165,220548942,1310988,1310988,0.00017360924,-0.00042949646,0.00052228983,-0.0012057252,0.00040046888,-0.03721637,3898,3986,0,0
221049010,221048834,1310988,1310988,-0.0002814589,-0.0001799366,0.0002917149,-0.00017933107,-0.0015022084,-0.03690488,3939,3967,0,0
221549118,221548942,1310988,1310988,-0.0006328686,0.0001712339,-0.0003701869,-0.0007941424,-0.0011954972,-0.034584664,4122,3755,0,0
222048883,222048708,1310988,1310988,-0.00010786425,0.00025112164,-6.726859e-05,-0.0012571012,0.00010867326,-0.03611177,3865,3878,0,0
222553216,222552986,1310988,1310988,-0.00017928476,-0.00044041534,0.0001329148,-0.0017312326,-0.0005849692,-0.03799675,3882,3997,0,0
223053037,223052860,1310988,1310988,6.209198e-05,-0.00042662155,-2.537089e-05,0.00011688072,-4.295825e-05,-0.038463123,3857,4005,0,0
223552678,223552497,1310988,1310988,-4.567464e-05,-0.00011194561,0.00041246315,-0.0007130781,-0.0019445694,-0.037537288,4008,3997,0,0
224049137,224048954,1310988,1310988,-0.00031121503,-0.00038095444,-5.933011e-05,-0.0013893353,-0.0010870851,-0.0355333,3918,3911,0,0
224549162,224548987,1310988,1310988,-0.0004059527,-3.1314212e-06,0.00020327437,-0.0024374602,-0.0013527327,-0.036720462,4027,3896,0,0
225048845,225048562,1310988,1310988,0.00011464209,-4.189713e-05,0.0002221571,-0.0012995246,-0.0017301107,-0.031287596,4002,3481,0,0
225552509,225552329,1310988,1310988,4.6598907e-05,0.0001235232,0.00049045344,-0.00068606745,-0.00027295036,-0.036521588,3952,3910,0,0
226052974,226052797,1310988,1310988,0.00021716698,0.0006784966,0.00030553425,-0.00027368256,-0.0013620547,-0.03724026,3898,3969,0,0
226553434,226553259,1310988,1310988,-0.0002969344,9.337794e-05,0.00035762507,-0.0006681648,-0.0012619359,-0.036889218,3945,3989,0,0
227053232,227053010,1310988,1310988,-2.5371242e-05,0.00018579788,0.0006205684,-0.0017835109,-0.0010899287,-0.033106826,3993,3633,0,0
227549351,227549169,1310988,1310988,-0.00024741094,0.0012476846,-0.0002132283,-0.0013449088,-0.0009071259,-0.037016995,3994,3881,0,0
228033375,228033193,1310988,1310988,-0.00022328542,0.0018067998,0.0005172824,-0.0059486884,-0.0062166257,-0.24058816,4975,26764,0,0
228548936,228548653,1310988,1310988,0.00046828025,0.00011329728,0.00016196816,-0.0015025331,8.163806e-05,-0.03011395,4138,3308,0,0
229049505,229049330,1310988,1310988,-0.00016645026,-0.00049701607,-2.6840431e-05,-0.0009998777,-0.00089894107,-0.035918374,4182,3793,0,0
229549459,229549284,1310988,1310988,-0.00023034304,-0.0002760066,-0.000136823,-0.0005273959,-0.0010724571,-0.036448147,4032,3884,0,0
230053367,230053187,1310988,1310988,0.0004722025,0.0003232256,0.00010033336,-0.0009570809,-0.0009821035,-0.03911695,3915,4005,0,0
230553317,230553140,1310988,1310988,0.00047752386,0.00012731287,0.00059742795,0.00022565124,9.69847e-05,-0.0351082,4087,3919,0,0
231049367,231049189,1310988,1310988,-0.00037941046,-0.00020654072,0.00018563854,-0.0005106224,-0.00077679753,-0.04313674,4020,4493,0,0
231549682,231549503,1310988,1310988,-0.00025284052,0.00059462705,-6.521409e-05,-0.00022084115,-0.0011014342,-0.041067578,4134,4505,0,0
232049556,232049381,1310988,1310988,-0.0002569431,0.00023507129,0.0001126479,-0.000653399,-0.0017254872,-0.034488007,3986,3747,0,0
232549742,232549561,1310988,1310988,-7.9775775e-05,9.258955e-05,0.00012837647,-0.00025343703,-0.0001313344,-0.042838,4073,4506,0,0
233052996,233052819,1310988,1310988,-2.8139479e-05,-0.000103141625,0.0003098521,-0.00038654896,-0.00048220216,-0.037141874,3872,4036,0,0
233553305,233553126,1310988,1310988,-0.00035252096,-0.0005651268,0.0002841238,-0.0014537905,-0.0016872092,-0.03796336,4509,3931,0,0
234053597,234053419,1310988,1310988,0.00018372363,0.00019202926,4.3070282e-05,-0.0009686733,-0.00055562344,-0.03928179,3835,4166,0,0
234549340,234549165,1310988,1310988,-0.00015139914,0.00018388918,-2.3623832e-05,-0.0011016527,-0.001596409,-0.037732687,3827,4080,0,0
235049516,235049341,1310988,1310988,-0.00014679962,-5.7303638e-05,0.00030906257,-0.00050077774,4.0033156e-05,-0.034953896,3995,3878,0,0
235549444,235549269,1310988,1310988,1.3122507e-05,2.7695285e-05,-9.116387e-05,-0.00024258388,-0.0005308363,-0.033351105,3865,3556,0,0
236049534,236049357,1310988,1310988,0.00016235403,0.00013268039,0.000114804774,-0.00027496953,-0.00024007245,-0.04132751,3418,4435,0,0
236553106,236552931,1310988,1310988,-0.00010347311,-0.00011242458,6.438495e-05,-0.00048335467,-0.00049312564,-0.03747667,3522,3977,0,0
237052939,237052765,1310988,1310988,-0.00019877701,-0.00021510046,0.00020249905,-0.0032294278,-0.0019032406,-0.07200752,3911,7601,0,0
237553218,237552994,1310988,1310988,-0.0005781308,-0.00025809213,0.00039567644,-0.0011713894,-0.0008419892,-0.03870146,3551,4084,0,0
238049874,238049699,1310988,1310988,-0.00069541094,-0.00048682705,0.0003095325,-0.00016942088,-0.0019151474,-0.037306402,3969,4035,0,0
238549684,238549500,1310988,1310988,0.00015717767,-0.00015713139,-5.71393e-05,-0.0002725687,-0.0006649873,-0.037172906,3972,3910,0,0
239049534,239049355,1310988,1310988,-0.00064848585,0.00022908264,0.00012085938,-0.0016517505,-0.0012663252,-0.038251385,3482,4221,0,0
239549394,239549108,1310988,1310988,0.00010432945,0.00038850954,-5.5583994e-05,-0.00020378565,-0.000584715,-0.032101173,4106,3443,0,0
240049930,240049653,1310988,1310988,-0.00027485017,0.00046760545,0.000107602966,-0.00073701557,-0.0016554948,-0.035172492,4130,3730,0,0
240553669,240553490,1310988,1310988,0.00033438674,0.00044180095,0.00045163633,0.00048251497,-0.0010909266,-0.034818057,3779,3757,0,0
241053733,241053553,1310988,1310988,0.00021532025,0.00044327835,4.2634867e-05,-0.00062050717,-0.0015475567,-0.039065808,3867,3866,0,0
241549534,241549358,1310988,1310988,-0.00061696616,0.0011590346,-3.5785647e-06,0.00040443326,-0.0016429011,-0.031017458,4081,3410,0,0
242049833,242049647,1310988,1310988,-0.0005219251,0.0004731821,0.00069398084,-0.0008347586,-0.0008037133,-0.035102747,4028,3895,0,0
242549214,242549039,1310988,1310988,0.00030361838,7.505287e-05,0.00064479734,-0.00088992063,-0.0010388154,-0.0398661,7611,4176,0,0
243049848,243049671,1310988,1310988,0.00033226807,-0.0002349809,-0.00017384344,-0.0004275391,-0.0013121462,-0.03703374,3847,3945,0,0
243549254,243549073,1310988,1310988,-0.00083241146,-0.00018858016,-5.8574286e-05,-0.0010713226,-0.001744363,-0.03319599,3972,3650,0,0
244053537,244053362,1310988,1310988,3.483402e-05,7.904368e-05,0.0004725095,-0.0011469041,-0.00085282576,-0.03622621,4108,3860,0,0
244553902,244553765,1310988,1310988,9.957175e-05,-0.00039355687,-1.2428374e-05,-0.0008494375,-0.000818716,-0.04022695,3604,4224,0,0
245049493,245049318,1310988,1310988,0.00013616205,-0.00044592316,0.00042081124,-0.00013754246,-0.002112648,-0.034538917,3815,3666,0,0
245549802,245549624,1310988,1310988,0.000522969,0.0002770981,8.712549e-05,-0.00030804588,-0.0009787874,-0.036154278,3915,3973,0,0
246050058,246049883,1310988,1310988,-0.00047725672,0.00048598755,-0.00014425695,-0.00074353337,-0.00053385523,-0.037275016,3872,4001,0,0
246550236,246550014,1310988,1310988,3.9673603e-05,0.0001238626,0.0005510912,0.00022052605,-0.0017589321,-0.03727415,3987,4015,0,0
247046473,247046296,1310988,1310988,-6.531284e-05,0.00040523012,0.0002019941,-0.0011546527,-0.0017132704,-0.038323358,4802,4000,0,0
247553317,247553139,1310988,1310988,-0.00018467974,-8.752051e-05,0.00010199614,0.00024591165,-0.0004396949,-0.036947552,3870,3922,0,0
248053904,248053728,1310988,1310988,-0.000745884,0.00036596114,-0.00018195526,-0.0019766046,-0.0017340127,-0.042316776,7588,4588,0,0
248550034,248549857,1310988,1310988,0.00019868727,-0.00035692638,0.00036788327,-0.0008987958,-0.0013107305,-0.0346508,3987,3906,0,0
249050198,249050023,1310988,1310988,0.00033798133,0.00037398055,0.00020121306,-0.0015794149,-0.0009503992,-0.034443308,4305,3598,0,0
249550090,249549908,1310988,1310988,-0.0002577201,0.00019558486,0.00057317415,0.00011018761,-0.00051476597,-0.03650059,4028,3756,0,0
250050049,250049872,1310988,1310988,-0.00016410548,0.0003973459,0.00013586285,-4.521307e-05,-0.0010910275,-0.03937787,3714,4132,0,0
250550233,250550057,1310988,1310988,0.0004109933,0.000100793324,0.00038640684,-0.0006280435,-0.00048379527,-0.036771253,4175,3842,0,0
251050041,251049866,1310988,1310988,0.0001629229,6.773716e-05,0.00038301208,-0.0010171907,-0.00016324475,-0.03568249,4093,3857,0,0
251549973,251549798,1310988,1310988,-0.0004685414,0.00014329437,0.00017263874,-0.0007095051,-0.0014663764,-0.033602573,4009,3588,0,0
252050294,252050110,1310988,1310988,7.994571e-05,0.0007371806,0.00026503875,-0.00035025214,-0.0008665917,-0.036280327,3932,3854,0,0
252550194,252549971,1310988,1310988,-4.6819172e-05,0.00015104673,0.00040417377,-0.0018813042,-0.0010859483,-0.03339508,3989,3541,0,0
253050223,253050048,1310988,1310988,0.00021881668,-0.0004145697,0.00010225984,-0.0011345717,-0.00069750444,-0.035179283,3913,3764,0,0
253550241,253550066,1310988,1310988,1.3398389e-05,0.00017695322,0.00043079298,-0.0005597899,-0.0017905261,-0.033075776,4062,3682,0,0
254050203,254049981,1310988,1310988,-0.0005209828,0.00031987167,0.00040199293,-0.00033416555,-0.00035538967,-0.03669193,3920,3883,0,0
254550352,254550064,1310988,1310988,-4.3117612e-05,5.7522007e-05,0.0002813979,-0.0014257389,-0.00070976623,-0.034340214,3999,3640,0,0
255050037,255049862,1310988,1310988,-0.00040462858,-0.00043917168,0.00045979288,-0.0015523037,-0.0008815941,-0.03382506,3860,3667,0,0
255550289,255550110,1310988,1310988,-0.00060267514,-0.00017725951,0.00017706929,-0.0016103549,-0.0012495264,-0.034952074,3811,3809,0,0
256050431,256050257,1310988,1310988,-9.594832e-05,-0.00013847156,0.0002984489,0.00033543486,-0.00040961735,-0.037709225,3915,4085,0,0
256550126,256549951,1310988,1310988,4.3275202e-05,-4.7056612e-05,0.00046979924,-0.00031378295,-0.0019141093,-0.03753668,3840,4028,0,0
257050483,257050305,1310988,1310988,0.000107120926,-0.00058505434,0.00015930684,-0.0013484323,-0.002413006,-0.037713833,3775,4187,0,0
257550279,257550102,1310988,1310988,-0.000602146,-6.696301e-05,0.00013603369,-0.0018826374,-0.001926514,-0.03796465,3811,4095,0,0
258050561,258050384,1310988,1310988,0.0005160066,0.00016642342,-4.2463525e-06,-0.00030892878,-0.0021633285,-0.04513382,3947,4763,0,0
258550556,258550379,1310988,1310988,-0.0007357013,0.00020026811,-0.00015742719,0.00038973,-0.0025860982,-0.044700194,3968,4709,0,0
259050671,259050491,1310988,1310988,0.00036449873,4.148238e-05,0.00019255781,-0.001045861,-0.0031455357,-0.04164597,4029,4575,0,0
259550380,259550205,1310988,1310988,6.98458e-05,-0.0005034386,-5.7808786e-05,-0.0013924082,-0.0020474433,-0.034158774,3998,3650,0,0
260050711,260050529,1310988,1310988,0.0002047188,-0.00046232098,3.345143e-05,-0.0018134405,-0.0010996998,-0.04298014,4035,4580,0,0
260550343,260550166,1310988,1310988,-0.00019763445,-7.7906996e-05,-0.00023867852,-5.763063e-05,-0.0005243644,-0.035566658,3971,3812,0,0
261050789,261050605,1310988,1310988,0.000117631156,-4.4558564e-07,0.0007288575,-0.0013342844,-0.0011851673,-0.036169816,4091,3950,0,0
261550639,261550457,1310988,1310988,-6.2035065e-06,0.00016054463,0.0004350649,-0.0004351477,-0.0018755621,-0.037688147,3933,4067,0,0
262046870,262046694,1310988,1310988,-0.003280221,0.0028945839,-0.038976766,-0.0009757894,-0.0017536851,-0.035282075,4025,4062,0,0
262550403,262550224,1310988,1310988,-0.0026888554,-0.0005169058,-0.011703685,8.392821e-06,-0.0011082313,-0.006604032,3850,3643,0,0
263050746,263050559,1310988,1310988,0.00070963294,0.0011820297,-0.00055660214,-0.00060931104,-0.0009519486,-0.025587074,4116,4593,0,0
263550836,263550661,1310988,1310988,-0.0039812285,-0.00385089,2.0538839e-05,-0.00021072582,-0.0011578453,-0.015241776,4144,4333,0,0
264050878,264050703,1310988,1310988,0.00085124274,0.000548413,0.0001760693,-0.0029758185,0.00075039273,-0.04939465,4075,3947,0,0
264550673,264550488,1310988,1310988,0.00056339416,1.1402153e-05,0.00038016564,-0.00274705,0.00019144923,-0.05082578,3812,4350,0,0
265050141,265049965,1310988,1310988,-7.7309414e-05,0.00026019503,0.00040493664,-0.0014037667,-0.0013917612,-0.028963659,3899,3604,0,0
265550562,265550387,1310988,1310988,-7.2497605e-05,0.00013955434,0.00020320226,-0.0011125782,-0.0005887566,-0.041736934,3674,4187,0,0
266050345,266050167,1310988,1310988,0.0001975538,0.00016140372,0.00016085742,-0.0001350026,5.1188923e-05,-0.03399144,4018,3566,0,0
266550604,266550426,1310988,1310988,-2.2275426e-05,-6.817496e-05,-1.1412089e-05,-0.0012789296,-0.00063875277,-0.038151264,3872,4030,0,0
267050567,267050390,1310988,1310988,-2.044768e-05,-3.536829e-05,0.00021479519,-0.00076378975,-0.0013352493,-0.035738114,4109,3686,0,0
267550983,267550805,1310988,1310988,-0.00022387315,5.1005056e-05,-1.1229585e-05,-0.0010797824,-0.0013444809,-0.032870043,4053,3924,0,0
268050802,268050624,1310988,1310988,2.397485e-06,3.5659916e-05,0.00014557104,-0.0018102508,-0.00018132641,-0.033415075,4206,3608,0,0
268550668,268550487,1310988,1310988,-0.00023303385,-0.00018176128,0.00013268848,-0.0007213459,-0.0011050553,-0.037311945,3943,3999,0,0
269050378,269050198,1310988,1310988,0.00020074804,-0.0002027518,3.3257435e-05,-0.00079666136,-0.0005828073,-0.035124626,4091,3570,0,0
