timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
1685299,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2188358,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2695299,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3202299,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3709300,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4216332,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4723298,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5230301,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5737300,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6244298,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6751298,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7258300,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7765363,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8272299,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8779300,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9286299,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
9793299,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10300301,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
10807299,673265,0,0,0,270565408,268533772,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11314303,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
11821300,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12328302,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12835301,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13342360,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13849299,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14356300,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14863304,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15370298,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15877299,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
16384299,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
16891299,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17398299,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17905300,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18412303,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
18919358,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19426303,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
19933302,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
20440298,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
20947300,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21454298,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21961300,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
22468331,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
22975300,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23482298,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23989299,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
24496435,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
24685343,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25192299,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25688307,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
25701514,673265,0,0,0,270565408,270630924,32800,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
26212308,673265,0,0,0,270565420,270630924,32812,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
26720311,673265,0,0,0,270565420,270630924,32815,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27229310,673265,0,0,0,270565420,270630924,32815,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
27730312,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
28238310,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
28740309,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29241338,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29742354,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30254061,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30761309,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31265309,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31775356,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32284309,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32793939,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33304311,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33812358,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34323352,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34831337,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35340350,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35850321,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36359320,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36866618,673265,0,0,0,270565420,270630924,270565391,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37375380,673265,0,0,0,270565420,270630924,270565423,0,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37751364,37751360,0,0,0,270565420,270630924,270565423,4,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38260349,37751360,0,0,0,270565420,270630924,270565423,4,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38770374,37751360,0,0,0,270565420,270630924,270565423,4,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39279369,37751360,0,0,0,270565420,270630924,270565423,4,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39788333,37751360,0,0,0,270565420,270630924,270565423,4,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40299318,37751360,0,0,0,270565420,270630924,270565423,4,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40808353,37751360,0,0,0,270565420,270630924,270565423,4,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41309360,37751360,0,0,0,270565420,270630924,270565423,4,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41688329,41688325,0,0,0,270565420,270630924,270565423,3,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42189352,41688325,0,0,0,270565420,270630924,270565423,3,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42691318,41688325,0,0,0,270565420,270630924,270565423,3,1,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42825486,41688325,0,42825308,0,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
42836332,41688325,0,42825308,0,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
43343325,41688325,0,42825308,0,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
43850901,41688325,0,42825308,0,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
44361363,41688325,0,42825308,0,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
44872362,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
45381321,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
45891321,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
46391367,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
46901354,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
47408379,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
47918754,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
48427484,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
48936322,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
49436395,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
49947368,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
50447488,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
50959705,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
51468374,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
51979828,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
52487322,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
52995505,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
53503367,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
54012319,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
54518365,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
55026318,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
55526356,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
56035470,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
56544322,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
57050321,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
57559324,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
58067361,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
58573322,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
59080322,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
59589325,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
60096320,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
60604509,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
61111488,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
61618321,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
62124360,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
62631877,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
63140320,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
63648323,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
64156330,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
64663346,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
65170827,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
65678329,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
66185322,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
66695849,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
67203466,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
67713370,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
68220353,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
68728355,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
69236332,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
69736692,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
70244394,41688325,0,42825308,44651176,270565420,270630924,270565423,3,2,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
