timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
118673894,118673030,1.798312,0.009267879,1.2144145,1.6412607,1.8076454,2.0701725,-2.3738363,0.08049964,0.15232164,0.18413147,0.23525558,0.38569042,0.05424595,0.014750004,0.008213043,0.008773327,0.2786348,0.016405972,0.0009066543,0.9826614,1.29439995e-05,1.29439995e-05
119674908,119672759,1.4022976,0.011531171,0.8270039,1.2491524,1.4153912,1.6779383,-2.763005,0.12210352,0.17522807,0.19637318,0.22792643,0.2619108,0.07870245,0.070320606,0.07326269,0.08481097,0.2864015,0.023210555,0.0010593368,0.97570354,1.3278579e-05,1.3278579e-05
120669820,120668968,0.02886557,0.019633276,-0.5252558,-0.107976764,0.056346633,0.3159298,2.1638203,-0.115070015,-0.016001523,0.0019558668,0.0040421784,-0.6509106,0.2238251,0.39726985,0.47395694,0.5981382,0.9860574,0.04924598,0.0014279702,0.94928384,2.110168e-05,2.110168e-05
121671482,121669356,-1.0223718,0.044100672,-1.1097525,-0.72245115,-0.5685307,-0.32264107,1.5612433,-0.06105846,0.039131343,0.07008982,0.10622996,-0.18116134,0.23608637,0.30841827,0.3468498,0.4167744,0.8464649,0.8335349,0.0017041559,0.16473235,1.4263371e-05,1.4263371e-05
122670446,122668307,-0.26439288,0.033611,-0.3248631,0.062420145,0.21560127,0.46065935,2.3483613,-0.057254374,-0.11255908,-0.13442415,-0.16734213,-0.19636905,0.35642552,0.36130726,0.357257,0.34404027,0.110322356,0.88390523,0.0013963536,0.11465776,1.6797943e-05,2.3845163e-05
123665572,123664811,0.09045393,0.059557833,-0.26748198,0.10025903,0.24574976,0.47768638,2.324093,-0.045593306,-0.031686142,-0.008609459,0.047292404,0.81224394,0.3987143,0.22251189,0.15642786,0.05967307,0.056912623,0.30529538,0.005466476,0.68792796,0.0012958321,1.4355629e-05
124674121,124673261,0.087081045,0.04898518,-0.29533356,0.06294031,0.20458737,0.4305144,2.266548,-0.1634798,-0.17454964,-0.1978069,-0.25550932,-1.1049594,0.15771535,0.35090524,0.42370564,0.5311612,0.5711216,0.23757787,0.006621812,0.7548964,0.00088460516,1.9305871e-05
125671373,125669210,0.6999658,0.048003577,0.5753604,0.9193614,1.0554036,1.2733679,3.121651,0.11794871,-0.05276966,-0.1181398,-0.2155891,-0.26881355,0.15325657,0.14457756,0.12497422,0.07542533,-0.72488713,0.7352764,0.0057837027,0.25888377,4.3102176e-05,1.2987046e-05
126674165,126673388,1.4182895,0.018483039,1.37976,1.6880044,1.8100591,2.007542,-2.4450655,0.058258116,-0.20480482,-0.3007107,-0.43925354,-0.27466804,-0.05284989,-0.13228369,-0.18581486,-0.29611373,-1.6990451,0.9068399,0.0055907955,0.08754429,1.2479011e-05,1.2479011e-05
127671327,127669191,1.305713,0.0027438563,1.3051744,1.5318334,1.6222942,1.7714211,-2.708366,0.14706302,-0.18601537,-0.3231721,-0.5477268,-1.995219,-0.11705828,-0.050540447,-0.04541874,-0.0642519,-2.6022756,0.99801344,0.0010166209,0.000943586,1.314238e-05,1.314238e-05
128675317,128673262,1.3437034,0.0026134404,1.3432595,1.5496964,1.6321878,1.7688285,-2.7604074,-0.0091125965,-0.010819674,-0.014275193,-0.023590207,-0.5385226,-0.30427647,-0.25700712,-0.23803473,-0.20713758,-0.32018423,0.99816036,0.0011370225,0.0006672799,2.024435e-05,1.5130092e-05
129671496,129669343,1.3549879,0.003991325,1.3540062,1.5606676,1.6432017,1.7798648,-2.7555947,-0.11836314,-0.07435906,-0.056966543,-0.029278398,0.030057788,-0.43785572,-0.43423605,-0.43017197,-0.4202733,-0.14790154,0.9965896,0.0017992562,0.0012863041,5.4653126e-05,0.00027017677
130670140,130669285,1.3653537,0.041589893,1.3577601,1.5655396,1.6485263,1.7859284,-2.7455394,-0.12324786,-0.06846559,-0.045692325,-0.007954478,0.23563433,-0.4328313,-0.44769,-0.45035028,-0.45056868,-0.117357254,0.98866403,0.0017690072,0.0012976298,5.9587772e-05,0.008209742
131673635,131672760,1.3872359,0.13473181,1.3627323,1.571328,1.6546782,1.7927146,-2.7318242,-0.09543228,-0.010459781,0.02487123,0.083421946,0.46603394,-0.43242168,-0.455204,-0.4592204,-0.45936203,0.071623325,0.9696567,0.001344663,0.00091061404,3.7689086e-05,0.028050287
132662227,132661442,1.3763645,0.030943707,1.3710333,1.5792665,1.6624861,1.8003311,-2.72287,-0.10166061,-0.0034048557,0.03693366,0.103155494,0.4843483,-0.393466,-0.4106784,-0.4117198,-0.4060583,0.23562145,0.9921164,0.0011975933,0.0007631958,2.8381384e-05,0.0058944216
133666594,133665725,1.3752784,0.0066567888,1.3742014,1.5818824,1.6648923,1.8024149,-2.7205625,-0.1858865,-0.09143841,-0.052408457,0.011990666,0.40996027,-0.42670536,-0.44753408,-0.45024824,-0.44759798,0.15985823,0.9974363,0.001082791,0.00065495266,2.2064532e-05,0.00080391485
134669957,134669017,1.3927684,0.004330337,1.3920537,1.597067,1.6798764,1.8163579,-2.7107208,-0.18279684,-0.08881235,-0.049948335,0.014216304,0.41595662,-0.36780787,-0.38912344,-0.39206696,-0.38983965,0.21277094,0.99775374,0.0011772927,0.00073032087,2.5280257e-05,0.00031342966
135674698,135673800,1.4061989,0.0038916895,1.4055144,1.6102096,1.6928803,1.8291216,-2.7006967,-0.22121656,-0.13211167,-0.09455991,-0.03169036,0.43726993,-0.4471674,-0.47984362,-0.4875803,-0.49349594,0.04338026,0.99764305,0.0012874382,0.0008250556,2.9842608e-05,0.00021469091
136670258,136669020,1.5512316,0.0030496002,1.5504096,1.7532194,1.8350405,1.9698393,-2.5725946,-0.14309275,-0.05124843,-0.01323247,0.04960394,0.46090186,-0.41084957,-0.43329382,-0.43686008,-0.4358883,0.14603424,0.99659353,0.0019257475,0.0014016194,5.949905e-05,1.9579693e-05
137675870,137673754,1.4988232,0.0029295373,1.4985604,1.7010808,1.7829341,1.9179442,-2.6066024,-0.11564505,-0.04163146,-0.008505464,0.04931414,0.68074536,-0.44432116,-0.505456,-0.52540874,-0.55229855,-0.19556141,0.99891365,0.00070327736,0.00034153924,2.0729844e-05,2.0729844e-05
138670371,138669094,1.4630651,0.0029105425,1.4629183,1.6668925,1.7485899,1.884188,-2.6314042,-0.09198511,0.0059663057,0.046586037,0.113830686,0.54819334,-0.38712645,-0.41047716,-0.41409254,-0.41273785,0.22528791,0.99940765,0.00040259544,0.000153627,1.8026109e-05,1.8026109e-05
139666957,139665741,1.4425492,0.002741174,1.4424767,1.6356734,1.7131249,1.841982,-2.6917725,0.022296667,0.21895695,0.2979641,0.425856,1.0107706,-0.28191876,-0.2809503,-0.2696979,-0.23744226,1.2192411,0.99970686,0.0002131106,5.044345e-05,1.4746098e-05,1.4746098e-05
140674683,140673871,1.4409224,0.002417823,1.4408922,1.6126515,1.6816158,1.7968913,-2.7804313,0.011440992,0.19315928,0.26752186,0.39019585,1.2271324,-0.2461313,-0.2656281,-0.2644794,-0.25105524,1.1264727,0.9999017,5.6376888e-05,1.3947434e-05,1.3947434e-05,1.3947434e-05
141670983,141669775,2.1286483,0.0022407095,2.128623,2.2807684,2.342729,2.4465628,-2.1517851,0.21094412,0.35986063,0.4254975,0.5401378,2.1857054,-0.26260102,-0.3792168,-0.41931212,-0.4771,0.28978193,0.99993575,1.6037127e-05,1.6037127e-05,1.6037127e-05,1.6037127e-05
142668704,142666232,2.915279,0.0021146787,2.91526,3.0530355,3.1095839,-3.0789673,-1.4276451,0.103465915,0.13808405,0.15441251,0.18429375,0.8732088,0.0012147427,-0.053884625,-0.07471728,-0.10768378,-0.07327533,0.9999515,1.2112415e-05,1.2112415e-05,1.2112415e-05,1.2112415e-05
143674731,143673531,2.842091,0.002188497,2.8420634,2.974403,3.0287368,3.1196902,-1.5407336,0.39430618,0.3820448,0.38124108,0.3854475,1.337877,-0.007960796,-0.11915791,-0.16442502,-0.24071884,-0.9709146,0.9999282,1.7931125e-05,1.7931125e-05,1.7931125e-05,1.7931125e-05
144675745,144673376,2.8381903,0.002110182,2.8381655,2.9581532,3.0067632,3.0889382,-1.6473187,0.31958914,0.29722357,0.28933716,0.277946,0.50555754,0.05881846,0.019156218,0.0023725033,-0.026805758,-0.5097432,0.9999308,1.7897508e-05,1.7875398e-05,1.7709524e-05,1.5662015e-05
145670545,145669650,2.8565454,0.0036219938,2.8560746,2.9739833,3.022491,3.1036856,-1.6416425,0.455153,0.43190598,0.42102432,0.4012015,-0.13010454,0.025981188,0.06549358,0.08059466,0.10485542,0.1422149,0.99944043,2.6224914e-05,3.0634605e-05,3.9294377e-05,0.0004634436
146670945,146669999,2.8720677,0.031084493,2.8629513,2.9809017,3.029408,3.1105742,-1.640633,0.43788648,0.4211192,0.41265774,0.3965311,-0.15993261,0.028532505,0.07559872,0.093961954,0.12397933,0.27623963,0.9906589,3.528474e-05,4.6816775e-05,7.415658e-05,0.009184874
147671396,147670205,2.8799014,0.039502334,2.8680418,2.9858613,3.0343125,3.1153772,-1.638444,0.31260014,0.3002181,0.29370356,0.28100586,-0.20465755,0.06379199,0.10655975,0.12334132,0.150908,0.31754804,0.9879139,3.840313e-05,5.2768155e-05,8.818775e-05,0.0119067915
148675102,148673929,2.887223,0.019950101,2.8816566,2.9992688,3.0476432,3.128581,-1.6264445,0.2470746,0.23736429,0.23217773,0.22199202,-0.18086815,0.108163,0.14402783,0.15812433,0.18131268,0.32806718,0.9942097,3.863523e-05,5.2986732e-05,8.780997e-05,0.0056108544
149670844,149669994,2.895166,0.014567952,2.891329,3.0088615,3.0572097,3.1381056,-1.617037,0.29383898,0.28438807,0.27946997,0.26993895,-0.08621025,0.10352385,0.13457882,0.1467489,0.16672075,0.28390777,0.9959594,3.814007e-05,5.2000225e-05,8.511106e-05,0.003865375
150667132,150666146,2.897922,0.021782441,2.8918486,3.00959,3.058026,3.1390736,-1.6136959,0.30179358,0.2869568,0.27999353,0.26729155,-0.07757664,0.16261923,0.18857634,0.19850647,0.21448004,0.24499166,0.9937087,3.635932e-05,4.88795e-05,7.832925e-05,0.006127718
151671008,151670083,2.902216,0.036058605,2.8915837,3.0093794,3.0578344,3.1389103,-1.6144422,0.22279644,0.19488382,0.18255234,0.1609335,-0.27190733,0.19503725,0.2209419,0.23039496,0.24496949,0.14896452,0.989138,3.7445938e-05,5.119106e-05,8.4297404e-05,0.010689071
152675055,152674200,2.9060535,0.022821879,2.8996434,3.0171092,3.0654259,-3.1369216,-1.6112696,0.1992917,0.17017269,0.15741158,0.13516808,-0.28856182,0.12333512,0.14734912,0.15599895,0.16917753,0.049810886,0.9933516,4.0552233e-05,5.704975e-05,9.783669e-05,0.0064530876
153671100,153670247,2.9081542,0.014583794,2.9043615,3.0215075,3.0696895,-3.132891,-1.6111943,0.23151016,0.2037878,0.1916461,0.17049408,-0.23206663,0.15634418,0.17905188,0.18722439,0.19967413,0.08596969,0.9959759,4.348578e-05,6.274165e-05,0.00011146246,0.0038063943
154667193,154666213,2.924353,0.021375075,2.9183679,3.0353494,3.0834596,-3.1192508,-1.6014205,0.2812891,0.25948906,0.24983692,0.23289347,-0.11347675,0.09443259,0.11547661,0.12318444,0.13512444,0.067989826,0.9937385,4.8304646e-05,7.28045e-05,0.0001385725,0.0060019265
155670822,155669853,2.927039,0.03434532,2.9168136,3.033772,3.0818653,-3.1208823,-1.6051689,0.23789024,0.2229023,0.21598053,0.20347738,-0.11574221,0.051408768,0.07458687,0.08338857,0.09746647,0.11054802,0.98948044,5.1593448e-05,8.008168e-05,0.00015982431,0.010228039
156671334,156670416,2.9254687,0.080040276,2.899635,3.0166605,3.0647643,-3.1379762,-1.6245149,0.2676711,0.2564535,0.25096655,0.24069452,-0.08426571,0.038444757,0.065071106,0.07538867,0.092173815,0.16497421,0.9742237,5.560653e-05,8.9649475e-05,0.00019053216,0.025440525
157663557,157662652,2.9594152,0.0837431,2.9319148,3.0484464,3.0963473,-3.1067543,-1.6017469,0.23854542,0.21285439,0.20114088,0.18016481,-0.32587385,0.064376354,0.09981322,0.11317158,0.13439846,0.13075137,0.972575,6.6676104e-05,0.00011523785,0.00027272795,0.026970347
158670905,158670056,2.9459136,0.022647139,2.939412,3.0554607,3.1031702,-3.1002524,-1.5985937,0.2532587,0.2561965,0.25615883,0.25447226,-0.074300766,-0.009965181,0.027678251,0.04290819,0.06855726,0.3540275,0.9930811,6.8487556e-05,0.0001180788,0.00027607338,0.0064562587
159675328,159674365,2.948876,0.0060443557,2.947866,3.0636613,3.1112838,-3.0922666,-1.5885639,0.25719976,0.25997496,0.2601323,0.25911665,0.001745224,0.005731106,0.035451174,0.047493458,0.067801714,0.2981522,0.99868053,6.0586102e-05,9.888324e-05,0.00021010797,0.0009499194
160667521,160666681,2.959432,0.00401158,2.9591138,3.07472,3.122279,-3.0813642,-1.5763208,0.1630559,0.16014767,0.15813017,0.15370083,-0.099963665,0.11930871,0.14431977,0.15427613,0.17083693,0.31477165,0.99942297,5.564024e-05,8.756074e-05,0.0001745363,0.00025932354
161663448,161662673,2.971806,0.0035918602,2.9716568,3.0870628,3.1345518,-3.0692005,-1.5638026,0.14617205,0.14105272,0.1384058,0.13329458,-0.057268143,0.082466125,0.09902167,0.10550356,0.11614442,0.18096256,0.9996165,5.2768006e-05,8.114656e-05,0.00015518011,9.432147e-05
162668735,162667707,2.9884207,0.0037556933,2.9882476,3.1036272,-3.1320775,-3.0526597,-1.5480659,0.110826015,0.10457373,0.10179186,0.09689617,-0.006673813,0.010518074,0.016926765,0.01928544,0.022969723,0.007087469,0.99958277,5.4065e-05,8.3979445e-05,0.00016326319,0.000115964816
163674919,163674062,3.00484,0.003907774,3.0046482,3.1199987,-3.115714,-3.036309,-1.5323509,0.14956856,0.14702415,0.1456399,0.1429019,0.029475689,-0.03490162,-0.024660587,-0.02063322,-0.013987303,0.032107353,0.9995567,5.5034547e-05,8.610592e-05,0.00016939236,0.00013264801
164667867,164666906,3.0219293,0.0039730864,3.0217497,3.137113,-3.0985875,-3.0191548,-1.5143119,0.09007645,0.086820126,0.08514452,0.08193159,-0.035322666,0.112074375,0.122189045,0.1261406,0.13262892,0.1709671,0.9995768,5.396201e-05,8.380104e-05,0.00016285255,0.00012254917
165671811,165670956,3.0367417,0.004036322,3.0365763,-3.1312253,-3.0837255,-3.00426,-1.4983469,0.060235977,0.052860737,0.049621105,0.04397297,-0.06632376,0.095710516,0.101997375,0.10427117,0.107761145,0.08020067,0.9996004,5.2693038e-05,8.109455e-05,0.00015527307,0.00011065178
166675276,166674387,3.046355,0.0043574837,3.046114,-3.121582,-3.074041,-2.9945061,-1.4886255,0.15356398,0.14015055,0.13442993,0.124658585,-0.028067589,0.13806295,0.14439249,0.14647579,0.14937663,0.06420708,0.9995138,5.3885742e-05,8.3821506e-05,0.00016355481,0.00018492629
167671067,167670145,3.0543575,0.004775153,3.054001,-3.1137393,-3.0662231,-2.9867382,-1.4834011,0.1518445,0.13040638,0.121323586,0.10587549,-0.12268543,0.07369709,0.08216262,0.084831715,0.08835292,-0.05867815,0.9993707,5.728068e-05,9.138676e-05,0.00018584341,0.0002948308
168671396,168670426,3.0684607,0.004865931,3.06809,-3.0997777,-3.052317,-2.972925,-1.4717492,0.082838535,0.05755186,0.046782017,0.028404236,-0.25728512,0.20728111,0.2189722,0.2228074,0.22811413,0.06697035,0.99934065,5.9252525e-05,9.585555e-05,0.00019911928,0.00030506597
169663919,169663147,3.0754032,0.0050139944,3.0749993,-3.0929198,-3.0454812,-2.9661276,-1.4661276,0.13868475,0.11233044,0.10102224,0.08162117,-0.24023724,0.19222975,0.20700026,0.2120359,0.21930957,0.0693686,0.99929756,6.040992e-05,9.86094e-05,0.00020765726,0.00033583064
170675980,170675136,3.0671673,0.004061484,3.0671015,-3.1015599,-3.0543962,-2.9754665,-1.4729826,0.006598234,-0.025114298,-0.039388895,-0.06472421,-0.64521766,0.3621323,0.40035152,0.41464472,0.43719912,0.39760637,0.99972725,4.9263916e-05,7.368812e-05,0.00013296364,1.6747364e-05
171671609,171670756,2.9892917,0.003800645,2.9892411,3.0972486,-3.1411326,-3.0658164,-1.5263342,0.15837932,0.13555527,0.123348475,0.09936881,-0.9575007,0.6153145,0.70308447,0.7378657,0.7954786,1.2005799,0.99986213,3.4419987e-05,3.4419987e-05,3.4419987e-05,3.4419987e-05
172663899,172662997,2.837654,0.0034711468,2.8376188,2.9376848,2.9794793,3.0500906,-1.6637408,0.06588292,0.04643178,0.036106706,0.015883446,-0.9714688,0.5237142,0.598086,0.6278199,0.6774553,1.0456982,0.99990094,2.4730643e-05,2.4730643e-05,2.4730643e-05,2.4730643e-05
173675782,173674908,3.138697,0.0033350454,3.1386657,-3.047658,-3.0078819,-2.939752,-1.347759,0.14864802,0.16229415,0.16664231,0.17214596,-0.29594576,0.46337348,0.5124993,0.5330246,0.5685357,1.1525381,0.9999113,2.2151853e-05,2.2151853e-05,2.2151853e-05,2.2151853e-05
174668041,174667179,-2.249342,0.0033052627,-2.2493644,-2.158436,-2.1204643,-2.0558376,-0.475534,-0.18356645,-0.17580664,-0.17273176,-0.16777349,-0.18160105,0.2909611,0.29785666,0.30089605,0.30639285,0.46679133,0.9999352,1.6176675e-05,1.6176675e-05,1.6176675e-05,1.6176675e-05
175668154,175667307,-1.7036762,0.0033623523,-1.7037016,-1.6126394,-1.5752114,-1.5109555,0.050762407,-0.04236436,-0.0032908916,0.01407063,0.04464829,0.8428397,0.23782969,0.20293152,0.1896838,0.16851163,0.343992,0.9999021,2.5226196e-05,2.7381539e-05,3.1449108e-05,1.3819981e-05
176676949,176674898,-1.8292259,0.002822871,-1.8292445,-1.7587844,-1.7298764,-1.679935,-0.27713633,0.20302033,0.27969623,0.31286216,0.3701477,1.8493471,0.12850642,0.0933733,0.080587864,0.0608387,0.70688057,0.9999415,1.5695754e-05,1.5001797e-05,1.3899835e-05,1.3899835e-05
177672134,177671282,-1.7665969,0.0033835934,-1.7668946,-1.7023593,-1.6750314,-1.6285117,-0.28180397,-0.26279497,-0.27330446,-0.2773025,-0.28344822,-0.08779597,0.46039653,0.4354508,0.42502856,0.4067664,-0.064747095,0.9996287,2.5759227e-05,2.6228716e-05,2.8716067e-05,0.00029055672
178669071,178666892,-1.7275169,0.046286497,-1.7480438,-1.6813555,-1.6540797,-1.6069545,-0.26711452,-0.36791968,-0.38776755,-0.3956139,-0.40814614,-0.28168178,0.34708643,0.31661797,0.30377603,0.2811129,-0.39207625,0.9796596,3.302996e-05,3.7352584e-05,4.918345e-05,0.020220865
179671789,179670820,-1.7106364,0.019902011,-1.7186886,-1.6525347,-1.6254919,-1.5787755,-0.25049174,-0.31333685,-0.3306539,-0.33742833,-0.3481393,-0.19048047,0.25152016,0.22085643,0.20799279,0.18537045,-0.45836306,0.99183214,3.809882e-05,4.5013356e-05,6.377266e-05,0.008020969
180668554,180667561,-1.6872957,0.008655153,-1.6900835,-1.6243432,-1.5974802,-1.5510793,-0.23119661,-0.33389688,-0.34759712,-0.35294938,-0.36139512,-0.23085642,0.2757082,0.25077176,0.24032259,0.22196054,-0.29814887,0.99705267,4.1594878e-05,5.0456347e-05,7.466405e-05,0.0027805802
181668276,181667430,-1.6625665,0.009481249,-1.6657306,-1.600044,-1.5732093,-1.5268601,-0.20906779,-0.24601102,-0.2567935,-0.26101375,-0.26768017,-0.1691165,0.18581772,0.16646862,0.15835786,0.144104,-0.26152158,0.9966664,4.324518e-05,5.3113024e-05,8.038194e-05,0.003156826
182672158,182671191,-1.637072,0.012824176,-1.6417922,-1.5760384,-1.54918,-1.502793,-0.18466163,-0.26883268,-0.27725792,-0.28050208,-0.2855475,-0.17122841,0.15386677,0.13584566,0.12832165,0.11514592,-0.2407732,0.99510777,4.388968e-05,5.414633e-05,8.273882e-05,0.004711517
183672179,183671259,-1.6164423,0.015456966,-1.6224005,-1.5566689,-1.529823,-1.4834611,-0.16665022,-0.22808528,-0.233845,-0.23593473,-0.2389884,-0.07075477,0.07139039,0.05203843,0.04402423,0.030075312,-0.30799365,0.99386543,4.5128054e-05,5.6224097e-05,8.743188e-05,0.005945869
184672448,184671457,-1.5955,0.011842813,-1.5997297,-1.5342036,-1.5074452,-1.4612403,-0.14889725,-0.18174195,-0.18592739,-0.18738127,-0.18940163,-0.0210073,0.1293099,0.111603975,0.10429144,0.091596365,-0.20385075,0.9955753,4.7208985e-05,5.972415e-05,9.5203766e-05,0.004222535
185672241,185671399,-1.619743,0.013843557,-1.6248997,-1.5593784,-1.5326223,-1.4864235,-0.17441396,-0.2441976,-0.25549507,-0.26014328,-0.26782894,-0.32487202,0.25661135,0.24873447,0.24529338,0.23907685,-0.018325329,0.9946452,4.7851965e-05,6.0819726e-05,9.779468e-05,0.0051484224
186672334,186671365,-1.615483,0.01694846,-1.6220918,-1.5565134,-1.5297339,-1.4834967,-0.17072734,-0.21799564,-0.22270846,-0.22438145,-0.22676492,-0.062218428,0.09387565,0.07589936,0.06846714,0.055551767,-0.2501335,0.993198,4.793397e-05,6.094135e-05,9.815967e-05,0.0065950276
187672529,187671667,-1.5726708,0.006158008,-1.5740964,-1.508769,-1.4820932,-1.4360397,-0.12576795,-0.22822404,-0.23063803,-0.23133755,-0.23207307,-0.03559184,-0.030072212,-0.048041344,-0.05542493,-0.0681963,-0.34403634,0.99838823,4.6950816e-05,5.8931702e-05,9.265318e-05,0.0014132122
188667788,188666821,-1.5350639,0.004487321,-1.5356569,-1.4703451,-1.443672,-1.397627,-0.085490875,-0.21531534,-0.21607995,-0.2162025,-0.21612167,-0.08088398,-0.037784815,-0.049140453,-0.05379629,-0.061822414,-0.2262218,0.9992398,4.466275e-05,5.4875247e-05,8.315625e-05,0.00057759875
189672401,189671556,-1.4983943,0.004614889,-1.4990021,-1.433618,-1.40691,-1.3608142,-0.047038227,-0.13336611,-0.13072062,-0.12947464,-0.12717938,0.0018796921,-0.06088996,-0.0680387,-0.070908785,-0.07577181,-0.13733482,0.99922913,4.392113e-05,5.3620075e-05,8.040068e-05,0.0005929036
190672647,190671679,-1.4706799,0.005504134,-1.4716626,-1.4062052,-1.379463,-1.333318,-0.019050969,-0.118778944,-0.112644434,-0.1099298,-0.10515618,0.06571245,-0.06836057,-0.074968815,-0.07755065,-0.08182192,-0.08924532,0.9988493,4.439196e-05,5.449049e-05,8.24932e-05,0.0009693741
191676377,191675590,-1.4418375,0.0067849946,-1.4433862,-1.3778875,-1.3511236,-1.3049524,0.009140041,-0.1177094,-0.10722971,-0.10266328,-0.09473491,0.14347959,-0.13778949,-0.1449213,-0.14763045,-0.1520071,-0.10834861,0.99827623,4.506632e-05,5.5741497e-05,8.5480664e-05,0.0015374625
192672447,192671603,-1.4189334,0.011928661,-1.4229008,-1.3596096,-1.3327885,-1.2871304,0.027596764,-0.42049646,-0.41940522,-0.41874576,-0.417346,-0.26021433,-0.24200845,-0.25306177,-0.25755548,-0.26525593,-0.39994097,0.9958478,4.544987e-05,5.660247e-05,8.7880275e-05,0.0039622965
